"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"10906","ENSRNOG00000029993","Kynu",-4.43598818537785,6.79559744321232,624.286137235769,1.59185515203574e-08,4.64261273907384e-06
"4356","ENSRNOG00000010478","LOC299282",-7.87581109238866,10.9963155542456,619.047073082094,1.64266976030246e-08,4.64261273907384e-06
"7819","ENSRNOG00000018371","Tubb6",3.79533785346605,6.15949768778063,613.260083834259,1.70120891518142e-08,4.64261273907384e-06
"4807","ENSRNOG00000011474","Ppp1r3b",-4.78240565543895,7.8151748129831,613.158294690983,1.70226200588605e-08,4.64261273907384e-06
"8411","ENSRNOG00000019587","Ptprn",5.6390096093876,8.2539028389283,612.211266235222,1.71209942596534e-08,4.64261273907384e-06
"8353","ENSRNOG00000019470","Hao2",-4.16385029289135,8.51861672704938,606.631038224807,1.77154933713524e-08,4.64261273907384e-06
"1281","ENSRNOG00000003020","Hdmcp",-3.77991670101584,7.02623320257253,605.409946771818,1.78490517801798e-08,4.64261273907384e-06
"4433","ENSRNOG00000010633","Acsl1",-3.97689274948907,10.6735254967397,601.386868721855,1.82981930663277e-08,4.66230490679798e-06
"7800","ENSRNOG00000018339","Cabp2",-5.59047939233404,5.16674336901438,593.695483859134,1.91974151678186e-08,4.73503010828202e-06
"5942","ENSRNOG00000014118","Klkb1",-4.32017385771721,7.69618264344599,590.158674997567,1.96296730416197e-08,4.73503010828202e-06
"3139","ENSRNOG00000007657","Col27a1",-3.8471137108348,4.40967048720268,589.420886630171,1.97213909195567e-08,4.73503010828202e-06
"10949","ENSRNOG00000030225","Clpx",-3.34413089805845,8.00304390237633,583.032354322133,2.05387046368159e-08,4.81310452267791e-06
"11161","ENSRNOG00000031612","Gls2",-4.20078839069848,6.96090616368936,578.942790542813,2.10844772188364e-08,4.81310452267791e-06
"6087","ENSRNOG00000014447","Gck",-8.09572774597408,6.47895282143277,577.968214494857,2.12172380879863e-08,4.81310452267791e-06
"11361","ENSRNOG00000032978","Tes",4.3451252394112,6.06806395072364,575.282478385845,2.1588614599116e-08,4.81310452267791e-06
"11896","ENSRNOG00000038607","Tmem86b",-3.354687153954,7.09474461433683,571.128015692768,2.21794402239083e-08,4.81700851877678e-06
"5755","ENSRNOG00000013683","S1pr1",-3.7877314050964,6.86662622878201,569.764700990205,2.23777728545497e-08,4.81700851877678e-06
"547","ENSRNOG00000001261","Ftcd",-3.66140167127537,7.61246150063167,560.542143934258,2.37801241215803e-08,4.99171534821252e-06
"6091","ENSRNOG00000014453","Anxa5",3.35875339453582,7.28263150784769,559.227274436733,2.39890204960153e-08,4.99171534821252e-06
"4657","ENSRNOG00000011141","Serpina11",-3.06566355389298,6.4790117985334,554.585988673206,2.4745212404278e-08,5.06465535848215e-06
"2694","ENSRNOG00000006623","Cd302",-3.0645494774227,7.69947505373756,551.603011930302,2.52471844646426e-08,5.08404996840424e-06
"1461","ENSRNOG00000003463","Srebf1",-3.63121650367253,8.09420186043149,535.169312904411,2.82562198471542e-08,5.59966515542414e-06
"7040","ENSRNOG00000016648","GGLO_RAT",-3.21288755746673,8.98159740545311,530.15906750561,2.92629551452564e-08,5.65547785299378e-06
"1934","ENSRNOG00000004536","Bbox1",-4.04942048661359,5.91520208160152,529.282067449828,2.94438174164674e-08,5.65547785299378e-06
"1925","ENSRNOG00000004517","Igf1",-4.48145882185331,9.11791619504892,522.269876903024,3.09420272579342e-08,5.85320015629255e-06
"9289","ENSRNOG00000021575","LOC683745",-3.24816090944395,6.20691687292264,506.862984050499,3.45882771708626e-08,6.08519908623683e-06
"3308","ENSRNOG00000008047","Khk",-3.3962815251679,7.39959030717746,505.527224888207,3.49294367439051e-08,6.08519908623683e-06
"6479","ENSRNOG00000015366","Neurl3",4.41452927367751,5.05720950151198,502.643768581235,3.56805253535824e-08,6.08519908623683e-06
"2710","ENSRNOG00000006675","Fabp1",-3.71879567019932,10.5123593595719,502.637762087336,3.56821111558162e-08,6.08519908623683e-06
"9034","ENSRNOG00000020900","Prodh2",-4.05943027745094,6.47675716826438,501.975599126025,3.58574800507908e-08,6.08519908623683e-06
"11606","ENSRNOG00000036680","RGD1307119",-7.11271663947814,4.91629115347518,501.573850230866,3.59644119685271e-08,6.08519908623683e-06
"7930","ENSRNOG00000018606","Olr59",-9.13185210097895,4.89002343770273,501.470468109704,3.59919940326438e-08,6.08519908623683e-06
"11556","ENSRNOG00000034228","Pik3c2g",-4.68156260422472,4.06372156053715,501.187374357848,3.60676597822607e-08,6.08519908623683e-06
"5871","ENSRNOG00000013950","Aadac",-4.07009185529702,5.62340042250518,498.19336928258,3.68803579279643e-08,6.13935024974179e-06
"12277","ENSRNOG00000042863","CP2J3_RAT",-3.21538805496458,5.98756446122428,496.087560775922,3.74658779149314e-08,6.14281578746086e-06
"3713","ENSRNOG00000008988","Cyp2d2",-4.11416612074243,9.77603461755727,493.847242791802,3.8101772780007e-08,6.14281578746086e-06
"2918","ENSRNOG00000007139","Ttpa",-3.22214629874751,8.96453347476102,492.891440325921,3.83772231815737e-08,6.14281578746086e-06
"5662","ENSRNOG00000013452","Rcn1",3.33145930064143,6.70159486794871,487.858696920525,3.98699046349431e-08,6.25772934207549e-06
"2504","ENSRNOG00000005998","F1LSF2_RAT",-3.01586307010018,4.45960467532347,487.112010734133,4.00975848911525e-08,6.25772934207549e-06
"10766","ENSRNOG00000029179","Cyp2d3",-5.56753232579315,8.12955051579563,483.542621878918,4.12089833033166e-08,6.35177971039393e-06
"9251","ENSRNOG00000021405","LOC100361547",-6.92733663398993,9.36580083613246,479.728461715026,4.24400362733466e-08,6.38801912057297e-06
"4857","ENSRNOG00000011573","Csad",-3.89386750777921,7.9399951095613,479.645252475343,4.24674078500245e-08,6.38801912057297e-06
"335","ENSRNOG00000000850","Apom",-2.97469796958544,7.54818923117586,476.002922789714,4.36877522434186e-08,6.49335222332239e-06
"12122","ENSRNOG00000042228","LOC297568",-6.32597755825649,13.3020196842002,471.580551296586,4.52297368226096e-08,6.64345016741507e-06
"2916","ENSRNOG00000007136","Anxa7",3.66074011040823,7.67229733215608,464.46561940432,4.78580647530777e-08,6.9477667260718e-06
"8949","ENSRNOG00000020704","Dak",-3.97364817515558,7.48521354164944,462.968506422858,4.84355322426711e-08,6.95077724195114e-06
"4048","ENSRNOG00000009788","Serpina4",-3.25680855736414,9.1940367234246,456.786878673223,5.09154098245578e-08,7.12646770963515e-06
"4446","ENSRNOG00000010658","Cth",-3.92783288522178,9.26321004916732,455.100234663444,5.16197890751702e-08,7.12646770963515e-06
"5476","ENSRNOG00000012989","Serinc2",5.48940782625989,3.99530822307477,454.020191647731,5.20773216612719e-08,7.12646770963515e-06
"8996","ENSRNOG00000020817","Cyp2a2",-3.8903963988169,8.88861786568542,452.43425919865,5.2758502556182e-08,7.12646770963515e-06
"1455","ENSRNOG00000003430","F1M1M6_RAT",-3.17128717356975,7.7395514202993,452.195784581015,5.28619038027182e-08,7.12646770963515e-06
"3159","ENSRNOG00000007700","Inhbc",-3.69838224535383,6.89058452891014,451.684129455948,5.30846213052518e-08,7.12646770963515e-06
"1960","ENSRNOG00000004601","Hao1",-2.87994493910622,8.25740693747689,448.6994929262,5.44077374268715e-08,7.22638938057969e-06
"8297","ENSRNOG00000019372","Pc",-3.12704574813775,8.8557479823391,446.457171291947,5.54293251897872e-08,7.24687699790885e-06
"2139","ENSRNOG00000005041","Crip2",-3.27574432765105,6.41005173862232,445.278182772201,5.5976205112085e-08,7.24687699790885e-06
"6059","ENSRNOG00000014365","Gne",-2.53750409906186,6.45611236963993,444.327705803473,5.64220675599438e-08,7.24687699790885e-06
"5174","ENSRNOG00000012315","Agmat",-2.59729790621357,6.17240509746813,442.957317490165,5.7072848734383e-08,7.24687699790885e-06
"7466","ENSRNOG00000017601","Srd5a1",-4.08891579224729,7.65372029452051,442.142662943523,5.74642228909072e-08,7.24687699790885e-06
"2534","ENSRNOG00000006094","Cd44",4.65645681333673,6.1825488370132,440.485200492153,5.8271037006329e-08,7.26416526099061e-06
"11154","ENSRNOG00000031531","F1LYQ5_RAT",-2.98946287961214,6.77710818313678,438.700301636703,5.91559818939731e-08,7.26416526099061e-06
"4674","ENSRNOG00000011184","Slc13a4",-5.40573949222248,5.52629003188976,438.319845102904,5.93468046953178e-08,7.26416526099061e-06
"5425","ENSRNOG00000012876","Slc6a13",-3.1540759998065,6.97010468807347,434.69443576363,6.1204837280955e-08,7.28039205832025e-06
"6461","ENSRNOG00000015317","Ces1f",-2.93464645923838,8.43058756833484,434.328238398124,6.13965829086042e-08,7.28039205832025e-06
"1821","ENSRNOG00000004298","Dpys",-3.45611145764661,7.88847772938922,433.670987577853,6.17426382215396e-08,7.28039205832025e-06
"4749","ENSRNOG00000011361","Slc37a4",-3.16671386922028,7.21008183474564,433.540002835564,6.18118989332757e-08,7.28039205832025e-06
"12084","ENSRNOG00000042042","D3ZJ83_RAT",-3.90378793770102,6.56065608859834,429.766094322591,6.38503405926873e-08,7.38954795765706e-06
"7463","ENSRNOG00000017597","F16P1_RAT",-2.96087158932552,7.75952312193204,429.635482034311,6.39224012356398e-08,7.38954795765706e-06
"6865","ENSRNOG00000016275","Ttr",-3.77815574064018,11.9831567976579,422.987238025049,6.77303059373577e-08,7.75791623511845e-06
"1401","ENSRNOG00000003280","Grin2c",9.15286317842695,5.6668012093176,420.820549121586,6.90330495262265e-08,7.83525112122671e-06
"6638","ENSRNOG00000015747","Lipc",-3.8293753417663,7.84598209880133,418.551003711399,7.04318259171241e-08,7.92199411329094e-06
"6571","ENSRNOG00000015588","Nol3",7.33290649254606,6.08837357604453,417.497110783279,7.10935573135001e-08,7.92502734874151e-06
"5420","ENSRNOG00000012865","Parp3",2.91545861920636,6.6439082135535,416.368937803974,7.18106713459021e-08,7.93109444915084e-06
"4606","ENSRNOG00000011019","Faah",-3.08481560443011,7.08585074643394,415.423824344224,7.24184835565234e-08,7.93109444915084e-06
"4329","ENSRNOG00000010410","Serpina3k",-7.87050761787138,12.0504197944275,410.893418269848,7.54241339841459e-08,8.18843750253966e-06
"9893","ENSRNOG00000024577","Gamt",-3.08054322137852,7.17155355518623,408.881223740325,7.68096900746011e-08,8.26697397052926e-06
"12054","ENSRNOG00000040120","BHMT2_RAT",-2.95858715132344,8.37967148858079,406.150709303314,7.87417966369844e-08,8.40249000865598e-06
"1392","ENSRNOG00000003260","Nr1i3",-2.8634672556879,4.69316403949384,404.719668179971,7.9778973267143e-08,8.44102102746001e-06
"2361","ENSRNOG00000005599","Mug2",-3.96074959567254,8.65406911013146,401.019217678278,8.25422415688499e-08,8.65999904190833e-06
"7837","ENSRNOG00000018402","Apoc2",-3.72120135968442,8.15967863179097,397.246149475889,8.54856269338899e-08,8.89406710224679e-06
"10776","ENSRNOG00000029218","Mut",-2.49577682766036,5.53260380542792,394.441666635484,8.77598735071019e-08,8.91793328211609e-06
"11486","ENSRNOG00000033730","Mut",-2.49577682766036,5.53260380542792,394.441666635484,8.77598735071019e-08,8.91793328211609e-06
"6646","ENSRNOG00000015774","Mreg",-3.57151769156807,5.66801892764044,394.119659311579,8.80258754554941e-08,8.91793328211609e-06
"8831","ENSRNOG00000020470","Slc25a24",3.59759421336327,4.95808758005591,393.462171762349,8.8572184780328e-08,8.91793328211609e-06
"2103","ENSRNOG00000004936","Sdc2",-2.71636416427615,8.84742980616787,392.469746081695,8.94049472498771e-08,8.92976613131772e-06
"5641","ENSRNOG00000013410","Spink1",-4.80366267340151,5.59860524299951,388.776924637296,9.25920500804968e-08,9.00200157869402e-06
"5018","ENSRNOG00000011944","Snx10",4.299117580538,4.98180715494591,388.354375588151,9.29658383589537e-08,9.00200157869402e-06
"11345","ENSRNOG00000032895","Cyp4f4",-3.51941435729466,6.92078113343772,387.956570167061,9.33194848959351e-08,9.00200157869402e-06
"18","ENSRNOG00000000053","Crp",-3.7198490616708,12.3355867959456,387.528155170486,9.37022491033991e-08,9.00200157869402e-06
"3446","ENSRNOG00000008364","Cat",-3.2387622544091,11.0141968506506,386.900453027427,9.42666599112695e-08,9.00200157869402e-06
"6229","ENSRNOG00000014743","Hagh",-2.66994361015937,6.95114563170513,386.692800004648,9.44543217307903e-08,9.00200157869402e-06
"3901","ENSRNOG00000009421","Ivd",-2.39408335311711,6.97991943534534,382.02607135792,9.87993023138239e-08,9.34476734384918e-06
"1554","ENSRNOG00000003709","Kmo",-2.39502571221889,6.64598917945061,381.185179398844,9.96089241477655e-08,9.35050690214175e-06
"9003","ENSRNOG00000020836","F1LRS6_RAT",-3.22738104512497,6.65086845693975,376.558188855996,1.0421724471764e-07,9.69915117960914e-06
"4311","ENSRNOG00000010362","Anxa2",5.09261494452405,8.59704408093919,375.91726637039,1.04876684761492e-07,9.69915117960914e-06
"4159","ENSRNOG00000010031","Q7TQ11_RAT",-4.70640813880486,11.1012774929052,371.031225866734,1.10081522097401e-07,1.01056456131327e-05
"10607","ENSRNOG00000028368","Etnk2",-2.68706866695442,6.48713815868437,365.371516132033,1.16526185194445e-07,1.06091608551849e-05
"4889","ENSRNOG00000011637","Q7TMC0_RAT",-2.83464269284827,6.01923485182355,364.747329646788,1.17265854867082e-07,1.06091608551849e-05
"7679","ENSRNOG00000018086","Slc22a8",-4.43453541598901,7.74233270998644,362.6183304384,1.1983386581088e-07,1.06693824639347e-05
"4376","ENSRNOG00000010519","Cyp39a1",-2.44384846247602,7.20409371159482,361.73759113401,1.20917010992809e-07,1.06693824639347e-05
"4104","ENSRNOG00000009921","Serpina3m",-4.3438343912363,8.35927314404987,361.475068852463,1.21242259003931e-07,1.06693824639347e-05
"10707","ENSRNOG00000028823","Rup2",-7.76445517573103,10.9101385107377,360.731377219326,1.2216967385335e-07,1.06693824639347e-05
"1763","ENSRNOG00000004166","D3ZEQ7_RAT",-3.86468885034632,4.36832324017166,360.703684697868,1.22204380644186e-07,1.06693824639347e-05
"11384","ENSRNOG00000033164","LOC100361724",-3.14834050003834,9.10380187768449,357.826869289253,1.25878867176641e-07,1.08580232998845e-05
"1141","ENSRNOG00000002701","Hgd",-2.86995387885284,7.53368492776381,357.65376831678,1.26104395553324e-07,1.08580232998845e-05
"9986","ENSRNOG00000025019","Dio1",-4.80879408198416,6.91634497940655,352.02586348377,1.33723734855384e-07,1.14352111621196e-05
"7880","ENSRNOG00000018487","Slc3a2",2.99277723211448,9.00081697635393,351.030431567228,1.35131475558075e-07,1.14769828050515e-05
"9920","ENSRNOG00000024705","Rarres2",-3.30478404138073,8.13696060827774,350.036162663264,1.3655634265943e-07,1.15196347169121e-05
"1413","ENSRNOG00000003307","Gcdh",-2.48458319752042,7.48793348685487,348.79314518958,1.38364537293366e-07,1.15938338799173e-05
"9166","ENSRNOG00000021174","Macrod1",-2.85131261992236,4.47915215725777,347.093415195426,1.40886436316696e-07,1.1726447716093e-05
"8084","ENSRNOG00000018937","Gstm7",-4.15712441358686,5.45842569598351,345.158050948615,1.43829197571941e-07,1.18921028588455e-05
"2761","ENSRNOG00000006795","RGD1308874",-2.19179462208357,6.68015575942808,341.985170038225,1.48824000218742e-07,1.22241292284934e-05
"1484","ENSRNOG00000003533","Clcn4-2",-2.54617821867614,6.46337904066494,340.613716829268,1.51050846907136e-07,1.23259465597098e-05
"11348","ENSRNOG00000032917","Zfand2a",3.34303306887544,7.00529310260704,339.848297364297,1.52312011116116e-07,1.23481523297708e-05
"5384","ENSRNOG00000012794","F1M005_RAT",-2.40925162794336,7.98435842646986,338.462387677384,1.54629638844126e-07,1.2455168006251e-05
"2795","ENSRNOG00000006893","Ppm1k",-2.46921256008361,4.92801987079207,337.740198028574,1.55855031980804e-07,1.24733979120535e-05
"9002","ENSRNOG00000020834","Vwce",-3.91855216734919,4.25512716017269,336.068490867473,1.58739034812282e-07,1.25572108501147e-05
"6142","ENSRNOG00000014555","Aox4",-4.085547842813,6.09301796711418,335.090400510467,1.60457764532203e-07,1.25572108501147e-05
"4976","ENSRNOG00000011861","Aadat",-3.2006823167575,7.15114741674577,335.079679224439,1.6047673443043e-07,1.25572108501147e-05
"10824","ENSRNOG00000029501","Dhdpsl",-2.18810929825866,7.16184456462325,334.761668383849,1.61040705273371e-07,1.25572108501147e-05
"3016","ENSRNOG00000007378","Acox2",-3.13498417982633,8.17553631346646,334.262400150279,1.61931193181295e-07,1.25572108501147e-05
"3022","ENSRNOG00000007395","Baat",-3.46393698737572,9.93074202559185,332.75573969218,1.64656494828085e-07,1.2689730481041e-05
"2935","ENSRNOG00000007197","Nr1h4",-2.20878093454949,6.18891799146256,331.940765849212,1.66154848504289e-07,1.27266459115095e-05
"791","ENSRNOG00000001806","Fetub",-3.84328622055402,11.0756884340181,329.068625818581,1.71574870011265e-07,1.30616600737235e-05
"10866","ENSRNOG00000029778","Maob",-2.53929912613156,7.06472719523815,327.36601506591,1.74893688181897e-07,1.31480151913755e-05
"10298","ENSRNOG00000026647","Cxcl16",3.53441453363622,5.53843315933193,326.966403548839,1.75684373567116e-07,1.31480151913755e-05
"4699","ENSRNOG00000011258","Masp2",-2.22564768064307,7.38161294565465,325.787200017767,1.78044104514186e-07,1.31480151913755e-05
"7957","ENSRNOG00000018662","Amacr",-3.54550248550759,7.56560711543529,325.722420773729,1.78174894451377e-07,1.31480151913755e-05
"1255","ENSRNOG00000002948","Abcc3",4.39676229462922,6.32485628028491,325.636139268061,1.78349286524806e-07,1.31480151913755e-05
"7097","ENSRNOG00000016776","Extl1",-4.24978670017406,4.74792009145441,325.172305590503,1.79290497017435e-07,1.31480151913755e-05
"1216","ENSRNOG00000002878","Afm",-5.06968973571445,9.58015735703684,324.726879812522,1.8020027771427e-07,1.31480151913755e-05
"5516","ENSRNOG00000013090","Gadd45g",-2.52226229255289,4.86749032686302,324.272657235881,1.81134049893199e-07,1.31480151913755e-05
"4545","ENSRNOG00000010887","RGD1309534",-2.2666499254632,6.58401714954113,323.234899496557,1.83290513048303e-07,1.32276419387749e-05
"11431","ENSRNOG00000033444","F10",-2.84983223420166,8.25315137380392,319.880419870291,1.90487113171274e-07,1.36679977468009e-05
"11041","ENSRNOG00000030726","Asgr2",-2.47465089503372,7.47506484928027,317.650119136942,1.9547055576632e-07,1.39043643959076e-05
"4067","ENSRNOG00000009845","Acadm",-2.37910239045926,8.74972054210002,317.26873786488,1.96339173314624e-07,1.39043643959076e-05
"2174","ENSRNOG00000005126","Pqlc3",4.83588412983856,4.40958360850266,316.926698067136,1.97122346662046e-07,1.39043643959076e-05
"4830","ENSRNOG00000011517","Tnfrsf21",3.20659220777648,4.59724633699433,315.030188010361,2.01537280153882e-07,1.40333268607971e-05
"5858","ENSRNOG00000013925","Nox4",-5.47719138796566,3.58129661986667,314.496387522776,2.02802441140977e-07,1.40333268607971e-05
"2501","ENSRNOG00000005992","UP3_RAT",-7.53514069139872,11.7439500203866,313.990354816025,2.04011082484962e-07,1.40333268607971e-05
"9704","ENSRNOG00000023588","Dmgdh",-2.41822896348773,7.54656637561654,313.654339118393,2.04818682418348e-07,1.40333268607971e-05
"11312","ENSRNOG00000032707","Egf",-4.45080477131964,3.43062358185685,313.648748884684,2.04832152493324e-07,1.40333268607971e-05
"5106","ENSRNOG00000012142","Glyat",-4.06159392736621,7.26494993337595,313.291731340013,2.05694738928784e-07,1.40333268607971e-05
"4780","ENSRNOG00000011419","Aldh6a1",-2.49521642185136,9.38627471911833,311.244533299213,2.10730707964445e-07,1.42434265723253e-05
"7300","ENSRNOG00000017223","Plg",-3.32829321706929,11.2952535185245,310.784319436824,2.11884212725961e-07,1.42434265723253e-05
"11257","ENSRNOG00000032374","Paqr9",-4.67213444004985,5.79076150410193,309.878938373711,2.14176925184101e-07,1.42434265723253e-05
"2231","ENSRNOG00000005278","Trhde",-4.35644638178135,3.03215975150652,309.819917570094,2.14327471995631e-07,1.42434265723253e-05
"6952","ENSRNOG00000016456","Il33",-2.83408034244912,5.6553320423016,309.76075694332,2.14478509859604e-07,1.42434265723253e-05
"8122","ENSRNOG00000019018","Plat",4.83729683228157,6.9609434988984,308.826057742319,2.16882781331378e-07,1.432688637525e-05
"9845","ENSRNOG00000024384","Cpn2",-2.71541920546378,7.04295611429285,307.462451734087,2.20451814406778e-07,1.44860047519402e-05
"11637","ENSRNOG00000036806","Psme3",-2.55330385984886,8.22686622879007,306.198510022794,2.23826607812348e-07,1.46307602017652e-05
"1199","ENSRNOG00000002839","Slc19a2",-2.66929049263329,6.84214384301198,305.108364628681,2.26790018798437e-07,1.47472572119713e-05
"1574","ENSRNOG00000003746","CXB1_RAT",-2.46639115453176,8.63519491243715,304.027115672188,2.29778455162402e-07,1.48374035760625e-05
"7851","ENSRNOG00000018420","Slc22a7",-2.5824637099695,6.66774012499851,303.749717895994,2.30553167301252e-07,1.48374035760625e-05
"10717","ENSRNOG00000028891","Cyp2t1",-2.7015108614773,4.47450550997735,298.992301797491,2.44369123022318e-07,1.56458897483776e-05
"5756","ENSRNOG00000013684","F11",-2.65585795903586,6.58335237321567,296.64819244371,2.51562064120277e-07,1.60242467884778e-05
"7058","ENSRNOG00000016691","RGD1306809",-2.24933889664995,7.64687255943326,295.883333243459,2.53966883679981e-07,1.60953123997186e-05
"8829","ENSRNOG00000020467","Nrep",-6.65178135668789,4.38195241074375,294.788350485797,2.57460522510285e-07,1.62343162805097e-05
"2923","ENSRNOG00000007159","Ccl2",5.9573443787854,4.44046008269222,294.312204024267,2.58998674857469e-07,1.62492384703291e-05
"2302","ENSRNOG00000005437","Hrsp12",-2.73791358268929,9.38419601550038,293.839160188408,2.6053833675191e-07,1.6264105671738e-05
"3420","ENSRNOG00000008301","Tagln2",2.49356956931465,7.55726830927383,293.046510347542,2.63144307731404e-07,1.62861546547121e-05
"803","ENSRNOG00000001827","Masp1",-2.93634916278227,7.72234956956673,292.938952366274,2.63500459771873e-07,1.62861546547121e-05
"1865","ENSRNOG00000004400","Avpr1a",-5.80313133893723,6.291898369837,323.984943169189,2.66786479656313e-07,1.63611407707266e-05
"7702","ENSRNOG00000018122","TSN17_RAT",7.40210946979355,4.49953851011998,291.792560774955,2.67334618920964e-07,1.63611407707266e-05
