"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"695","ENSRNOG00000023587","DHTK1_RAT",-4.09070945074192,-4.09170342202812,6.80321460024624,6.19090611355385e-09,2.43896657850683e-06
"304","ENSRNOG00000010410","Serpina3k",-7.83901203057756,-7.83939713246461,11.9687692396463,6.30314077161809e-09,2.43896657850683e-06
"762","ENSRNOG00000028823","Rup2",-7.71493934474003,-7.71566946540233,10.9148888344674,6.81063229529304e-09,2.43896657850683e-06
"909","ENSRNOG00000042228","LOC297568",-6.28094549484002,-6.280997206274,13.3126667988697,6.8732967634197e-09,2.43896657850683e-06
"474","ENSRNOG00000015519","Ces1d",-5.91374879623818,-5.91491716751431,8.42344264310819,6.9010122284188e-09,2.43896657850683e-06
"770","ENSRNOG00000029179","Cyp2d3",-5.50181718009486,-5.50292089360526,8.08411448668074,7.18339893644620e-09,2.43896657850683e-06
"60","ENSRNOG00000002636","Abat",-4.0696312296913,-4.0709427788181,6.35296944651544,7.2930489227616e-09,2.43896657850683e-06
"607","ENSRNOG00000019587","Ptprn",5.52303337556001,5.52451051708149,8.2783810434454,7.43169994252741e-09,2.43896657850683e-06
"413","ENSRNOG00000013589","F1LS07_RAT",-4.23176934231522,-4.23233367235281,7.79380220395803,8.45401915709951e-09,2.64970591533671e-06
"788","ENSRNOG00000029993","Kynu",-4.34941187561509,-4.35069477203879,6.67576936258879,8.49877608960536e-09,2.64970591533671e-06
"757","ENSRNOG00000028701","C8g",-3.77891005738314,-3.77990986827642,6.46594579587105,9.13274299993442e-09,2.77791312078493e-06
"113","ENSRNOG00000004089","ENPP2_RAT",-3.83894871098539,-3.84015915815215,6.24433364263822,1.11627060174223e-08,3.31452635103033e-06
"407","ENSRNOG00000013410","Spink1",-4.72555920591019,-4.72932808350716,5.34963043234033,1.21706767796212e-08,3.52977930508502e-06
"129","ENSRNOG00000004517","Igf1",-4.45771042170403,-4.45797669714954,9.12403820288159,1.42432108507226e-08,4.0369791481673e-06
"523","ENSRNOG00000017180","Slc17a2",-4.12061393119009,-4.12284246841711,5.59207274892328,1.46858420389953e-08,4.06993635707356e-06
"555","ENSRNOG00000018292","D3ZGK7_RAT",-4.10077901507276,-4.10091996739023,9.69980633057815,1.62487333905129e-08,4.40517291550189e-06
"603","ENSRNOG00000019470","Hao2",-4.14689378558089,-4.14721513001868,8.54140747424526,1.67477019100909e-08,4.44384235150517e-06
"477","ENSRNOG00000015654","Ghr",-3.64741509681986,-3.64775348595956,7.96515811619238,1.78615018372004e-08,4.58467572399131e-06
"415","ENSRNOG00000013683","S1pr1",-3.70894881516947,-3.70973554480554,6.76083475569182,1.80137206700003e-08,4.58467572399131e-06
"77","ENSRNOG00000003020","Hdmcp",-3.73518350399017,-3.73590410505715,6.91541840740393,2.01437542938803e-08,4.97945275411746e-06
"352","ENSRNOG00000011706","Mbl1",-3.51985409744022,-3.52037158982555,7.2028595990764,2.03634103488085e-08,4.97945275411746e-06
"426","ENSRNOG00000014118","Klkb1",-4.27265220110183,-4.27329502331647,7.64671045723732,2.7845469725273e-08,6.67809332584383e-06
"826","ENSRNOG00000032374","Paqr9",-4.53526368217335,-4.53895275681081,5.20704394986715,3.12968249282497e-08,7.24180431474892e-06
"469","ENSRNOG00000015438","Ces1e",-3.37972872579377,-3.38031901202854,6.86096095056964,3.13799454088326e-08,7.24180431474892e-06
"538","ENSRNOG00000017702","Gpld1",-3.63027660918675,-3.63074817021065,7.45759028381598,3.1938035226621e-08,7.24180431474892e-06
"347","ENSRNOG00000011573","Csad",-3.85800465132345,-3.85841382426438,7.88879669228725,3.36331919018808e-08,7.36893018613235e-06
"28","ENSRNOG00000001261","Ftcd",-3.64801710822655,-3.64846550768168,7.5409814554345,3.36804603166982e-08,7.36893018613235e-06
"290","ENSRNOG00000010031","Q7TQ11_RAT",-4.65399195298898,-4.65407514133942,11.0106464693183,3.4771698167487e-08,7.40195365577653e-06
"640","ENSRNOG00000020704","Dak",-3.92966329832151,-3.93026194472665,7.3954560685443,3.50184640919586e-08,7.40195365577653e-06
"131","ENSRNOG00000004536","Bbox1",-4.00910733090777,-4.01092125526707,5.7874985822243,3.65921149337387e-08,7.60567108897759e-06
"256","ENSRNOG00000008988","Cyp2d2",-4.07192436307013,-4.07205995283052,9.72796367040386,3.80607794388358e-08,7.78124558002821e-06
"881","ENSRNOG00000037446","Pxmp2",-3.41542557021702,-3.41622898735552,6.43231493681418,4.17813239117769e-08,8.34185818131613e-06
"851","ENSRNOG00000033466","Apon",-3.78602927312326,-3.78709057764169,6.39458915695442,4.26113574818655e-08,8.34185818131613e-06
"69","ENSRNOG00000002878","Afm",-5.02029235791661,-5.02058463980872,9.54960898531797,4.35272112213521e-08,8.34185818131613e-06
"90","ENSRNOG00000003370","Otc",-3.55669264290748,-3.55699893417781,8.02365443231587,4.39601443172664e-08,8.34185818131613e-06
"683","ENSRNOG00000023116","Tmem195",-3.37168501133794,-3.37204577021551,7.59294042863084,4.41474332424717e-08,8.34185818131613e-06
"164","ENSRNOG00000005992","UP3_RAT",-7.49939107443466,-7.49971839248636,11.862077452612,4.58950443399494e-08,8.5426432531867e-06
"312","ENSRNOG00000010633","Acsl1",-3.88792953891628,-3.88799450346725,10.6146359132834,4.77702419396501e-08,8.76092187102025e-06
"434","ENSRNOG00000014371","Cdh13",7.1591920799869,7.20059275764692,5.27476850566616,5.11286015499792e-08,9.24093898448972e-06
"217","ENSRNOG00000007700","Inhbc",-3.6506105558244,-3.65139226244849,6.71171436075961,5.3721347689463e-08,9.57084181478991e-06
"535","ENSRNOG00000017601","Srd5a1",-4.06167818159597,-4.06224911005175,7.60671554122652,5.48517810842441e-08,9.63459946340292e-06
"326","ENSRNOG00000011184","Slc13a4",-5.24702650526331,-5.25262191066654,5.36764759689189,5.91876058623125e-08,1.01250167421952e-05
"648","ENSRNOG00000020900","Prodh2",-4.01486754466533,-4.01615404612577,6.32651826286118,5.99933581452785e-08,1.01250167421952e-05
"885","ENSRNOG00000038607","Tmem86b",-3.28292701396091,-3.28343179450587,6.99924893235562,6.00794835155515e-08,1.01250167421952e-05
"481","ENSRNOG00000015747","Lipc",-3.74809639190932,-3.74851970959874,7.7336054311098,6.27939007579797e-08,1.04413698180369e-05
"712","ENSRNOG00000025019","Dio1",-4.79796808073429,-4.7995501065193,6.83521598354173,6.69059081003937e-08,1.0978731314737e-05
"643","ENSRNOG00000020817","Cyp2a2",-3.85244366349442,-3.85264872794949,8.90738938676173,7.26946991271277e-08,1.17737089975897e-05
"179","ENSRNOG00000006675","Fabp1",-3.6860314081317,-3.68609118634247,10.5360962901094,8.03148086120236e-08,1.27568334139863e-05
"864","ENSRNOG00000034228","Pik3c2g",-4.60553212231736,-4.61546610901115,3.69455209785138,8.08106679259814e-08,1.27568334139863e-05
"794","ENSRNOG00000030225","Clpx",-3.31315803268201,-3.31342982191669,7.95553076764865,8.39347712302991e-08,1.30843816501632e-05
"418","ENSRNOG00000013925","Nox4",-5.56578188934814,-5.58861530461926,3.41813529413259,8.54618383099997e-08,1.31579578464692e-05
"315","ENSRNOG00000010658","Cth",-3.84586923191561,-3.84603947498632,9.1731966259736,8.77142751414541e-08,1.33400576254765e-05
"301","ENSRNOG00000010362","Anxa2",5.0858683243164,5.08680111349481,8.59844640728229,9.00638684251071e-08,1.35323675075845e-05
"287","ENSRNOG00000009921","Serpina3m",-4.26339664445684,-4.26382386565009,8.24321824361029,9.21136314911135e-08,1.36755845038771e-05
"92","ENSRNOG00000003463","Srebf1",-3.54654715639822,-3.54686360935885,7.96061082386375,9.53328352358241e-08,1.39870092732466e-05
"419","ENSRNOG00000013950","Aadac",-4.03296475642953,-4.03516156698121,5.52663529515696,9.92617651767691e-08,1.43941101572033e-05
"125","ENSRNOG00000004400","Avpr1a",-5.7640299150509,-5.76866659549047,6.1480979559923,1.03415718586714e-07,1.46738861180818e-05
"151","ENSRNOG00000005599","Mug2",-3.93989319900045,-3.94015332733843,8.64492098810912,1.03544381235763e-07,1.46738861180818e-05
"192","ENSRNOG00000007136","Anxa7",3.71630147014127,3.7169382652571,7.70370688317018,1.06974370542001e-07,1.49391106749752e-05
"546","ENSRNOG00000018086","Slc22a8",-4.31969291749461,-4.32036055208615,7.63038483713677,1.07811720050338e-07,1.49391106749752e-05
"833","ENSRNOG00000032707","Egf",-4.74650181465702,-4.76029398082091,3.25118583016452,1.1078424317075e-07,1.51823109514552e-05
"497","ENSRNOG00000016275","Ttr",-3.73305855228937,-3.7330816767669,11.9565885594871,1.15364821480964e-07,1.549516916244e-05
"215","ENSRNOG00000007657","Col27a1",-3.78707395629761,-3.79155593426506,4.07361434015335,1.15552139532268e-07,1.549516916244e-05
"632","ENSRNOG00000020467","Nrep",-6.45494175370327,-6.48522430113796,3.88473026437908,1.18137637962345e-07,1.56394321793575e-05
"763","ENSRNOG00000028870","Acot1",8.48987007579596,8.560026808352,5.83256557371604,1.20138445900791e-07,1.56394321793575e-05
"583","ENSRNOG00000019018","Plat",4.55919683958477,4.56100938460392,7.06896267762327,1.20390144272177e-07,1.56394321793575e-05
"223","ENSRNOG00000008047","Khk",-3.33248978209001,-3.33291352611613,7.31384171367558,1.24347201288719e-07,1.59869479100166e-05
"63","ENSRNOG00000002753","Adam11",-5.87930228539314,-5.9150457125882,3.04838733062979,1.25933244502968e-07,1.60256478795563e-05
"119","ENSRNOG00000004298","Dpys",-3.42537191689714,-3.4256815478283,7.87294008035124,1.30745603554855e-07,1.63924184685731e-05
"548","ENSRNOG00000018122","TSN17_RAT",11.6181240571102,144269489.352838,4.65251952442637,1.31444298521154e-07,1.63924184685731e-05
"522","ENSRNOG00000017105","F1M891_RAT",-2.94720240762305,-2.94767490874528,6.76175712375735,1.42926023085423e-07,1.7647826078201e-05
"515","ENSRNOG00000016776","Extl1",-4.3129688049989,-4.31761527426513,4.59078275441547,1.45450916613302e-07,1.7783513540044e-05
"358","ENSRNOG00000011944","Snx10",4.6710812595796,4.67919162734484,5.0959856003239,1.49510916391933e-07,1.80110983240617e-05
"475","ENSRNOG00000015588","Nol3",7.12769561048626,7.14854858062064,6.15990059533227,1.5020080392129e-07,1.80110983240617e-05
"3","ENSRNOG00000000053","Crp",-3.65850469711217,-3.65852191905751,12.309334128015,1.53747240143911e-07,1.82607793508067e-05
"440","ENSRNOG00000014555","Aox4",-4.01990399296514,-4.02154772260099,5.92739050996961,1.5735123250917e-07,1.85125209492628e-05
"662","ENSRNOG00000021405","LOC100361547",-7.01614271763754,-7.01753685270422,9.27579553151954,1.79238655920627e-07,2.08905166166929e-05
"75","ENSRNOG00000002948","Abcc3",4.27737684806113,4.27973534439437,6.42351357776106,1.87637667566108e-07,2.16669384464531e-05
"905","ENSRNOG00000042042","D3ZJ83_RAT",-3.85471563600511,-3.85579022203965,6.45754681744034,1.90720989829743e-07,2.18209308639149e-05
"921","ENSRNOG00000042863","CP2J3_RAT",-3.16617522487196,-3.1671408679974,5.89323808245234,2.00595667488761e-07,2.2637133513279e-05
"542","ENSRNOG00000017976","Slco2b1",-4.11257995535369,-4.11348416680686,6.96591191453631,2.01485191241598e-07,2.2637133513279e-05
"508","ENSRNOG00000016648","GGLO_RAT",-3.19432615925194,-3.19445130797725,8.97666415024302,2.135690904433e-07,2.37432622294715e-05
"74","ENSRNOG00000002947","Dpt",-3.96585551198843,-3.96629985120391,7.87635224635904,2.15138211204417e-07,2.37432622294715e-05
"467","ENSRNOG00000015366","Neurl3",4.39382014540208,4.40015937887425,5.20902879031805,2.33984713512066e-07,2.55966961597279e-05
"666","ENSRNOG00000021575","LOC683745",-3.29723706859741,-3.29812795250491,6.13519220149258,2.41650767042624e-07,2.61010726394736e-05
"571","ENSRNOG00000018627","Plekhb1",-3.86671881853554,-3.8708182447985,4.37253807836813,2.42966134970825e-07,2.61010726394736e-05
"41","ENSRNOG00000001806","Fetub",-3.79967680494696,-3.79972208658425,11.0502170143102,2.47847714734168e-07,2.61010726394736e-05
"91","ENSRNOG00000003430","F1M1M6_RAT",-3.09274953528999,-3.09302350171993,7.72296444168601,2.48176653625738e-07,2.61010726394736e-05
"559","ENSRNOG00000018402","Apoc2",-3.67475344687031,-3.67506187064683,8.13468307891758,2.49060030799243e-07,2.61010726394736e-05
"363","ENSRNOG00000012142","Glyat",-3.94079886323036,-3.94150784737518,7.15834891269824,2.52401983117912e-07,2.61451478610377e-05
"917","ENSRNOG00000042641","LOC259246",-5.56520400242309,-5.56523481792579,13.3484161716823,2.53673553939985e-07,2.61451478610377e-05
"282","ENSRNOG00000009788","Serpina4",-3.23124354628354,-3.23135220898291,9.2193854321531,2.7076168428158e-07,2.76776144645539e-05
"4","ENSRNOG00000000158","Cdo1",-4.10527316659341,-4.10552578138258,8.85045499370857,2.92175158278009e-07,2.96237105600411e-05
"835","ENSRNOG00000032895","Cyp4f4",-3.46794744698425,-3.46859988441621,6.80076334340275,3.09528165652665e-07,3.11300464020515e-05
"836","ENSRNOG00000032917","Zfand2a",3.45389620184253,3.45473187854635,7.07535081506973,3.25667189372627e-07,3.24911641493283e-05
"584","ENSRNOG00000019058","Gstm3",5.21235883121628,5.22114577915781,5.54039178220359,3.28788341286751e-07,3.25422174935481e-05
"437","ENSRNOG00000014453","Anxa5",3.24202749050147,3.24261460125401,7.34983537205975,3.35009082606358e-07,3.27111619618674e-05
"20","ENSRNOG00000000850","Apom",-2.92227639754427,-2.92255836610866,7.50542620487969,3.3574121811555e-07,3.27111619618674e-05
"816","ENSRNOG00000031531","F1LYQ5_RAT",-2.94816243147204,-2.94865202008253,6.70666845942436,3.42301748816843e-07,3.30918225542236e-05
"528","ENSRNOG00000017427","Pfn2",4.8457012462549,4.85289827907564,5.41825078038099,3.50253935309857e-07,3.34534096804729e-05
"85","ENSRNOG00000003280","Grin2c",9.0693303602837,9.1907011916502,5.69764362232464,3.51406997685987e-07,3.34534096804729e-05
"171","ENSRNOG00000006094","Cd44",4.65720342357764,4.66052163433973,6.2462885468631,3.56208999782742e-07,3.36038451844908e-05
"327","ENSRNOG00000011200","Bhmt",-3.93678437053969,-3.93684053016505,10.8717089382354,3.58376345885437e-07,3.36038451844908e-05
"177","ENSRNOG00000006623","Cd302",-3.00169542298496,-3.00195173061738,7.73174625987956,3.6229682355605e-07,3.3717937959459e-05
"385","ENSRNOG00000012876","Slc6a13",-3.0916598146084,-3.09214002923189,6.88420917024731,3.65199533086309e-07,3.37363213119952e-05
"193","ENSRNOG00000007139","Ttpa",-3.15555317501283,-3.15568064151578,8.91193463174637,3.70838171127814e-07,3.38426662408354e-05
"335","ENSRNOG00000011361","Slc37a4",-3.04112508806068,-3.04154352211726,7.04109576084762,3.71778147301295e-07,3.38426662408354e-05
"408","ENSRNOG00000013452","Rcn1",3.36885359385463,3.36983513659706,6.7751730795964,3.76610220301315e-07,3.40341018650558e-05
"141","ENSRNOG00000005041","Crip2",-3.24270531397259,-3.2434749250246,6.32966529128352,3.80144865329995e-07,3.41063785289955e-05
"645","ENSRNOG00000020836","F1LRS6_RAT",-3.18601460571752,-3.18667481414081,6.48466302911097,3.85311315231024e-07,3.43229815160436e-05
"325","ENSRNOG00000011141","Serpina11",-2.96411248779229,-2.96479006905835,6.24017953900735,4.00560382698199e-07,3.54282874654556e-05
"780","ENSRNOG00000029651","Rdh2",-3.76123266254674,-3.76181318644144,7.28332903949525,4.13676063507487e-07,3.63306632957878e-05
"482","ENSRNOG00000015774","Mreg",-3.55200242790266,-3.55359563065559,5.53684445449044,4.26300810950286e-07,3.71776042892379e-05
"598","ENSRNOG00000019372","Pc",-3.09071948805389,-3.09084769125389,8.83965080422555,4.3259318419632e-07,3.74643722230021e-05
"573","ENSRNOG00000018662","Amacr",-3.50754881129036,-3.50795756651872,7.55009902484619,4.5933483296139e-07,3.95059634611138e-05
"322","ENSRNOG00000011019","Faah",-3.03886603188083,-3.03930365343108,6.97646887632523,4.67792633417857e-07,3.99578214476308e-05
"644","ENSRNOG00000020834","Vwce",-3.80201319107066,-3.80704599375414,3.89158234736952,4.71064864216102e-07,3.99636049091089e-05
"516","ENSRNOG00000016807","Oat",-3.71536516242994,-3.7159918555676,7.1003710996979,4.84598202142207e-07,4.08339471548342e-05
"554","ENSRNOG00000018287","RGD1307603",-6.58606655631766,-6.58989858528253,7.35236050394197,5.05460756329257e-07,4.23060475985381e-05
"687","ENSRNOG00000023226","S100a10",4.94775487641126,4.9494388306735,7.59545034962781,5.12614904696702e-07,4.26188031764838e-05
"202","ENSRNOG00000007395","Baat",-3.41920862265606,-3.41928591345229,9.90063884885984,5.2157400728617e-07,4.30764863898399e-05
"534","ENSRNOG00000017597","F16P1_RAT",-2.91463090404786,-2.91486778249604,7.75699733077427,5.61784826815563e-07,4.60922274685321e-05
"234","ENSRNOG00000008364","Cat",-3.20570390227743,-3.20573542702137,10.990695257736,5.88076052939278e-07,4.79339637660505e-05
"842","ENSRNOG00000033164","LOC100361724",-3.11368485515814,-3.11379039882227,9.14510448188529,6.07992574217137e-07,4.9235554500402e-05
"200","ENSRNOG00000007378","Acox2",-3.09772733947732,-3.09793549760988,8.133083980253,6.25723165540796e-07,5.03444748223179e-05
"813","ENSRNOG00000031353","Ust5r",-5.76009560922168,-5.76367091165465,6.58284724351922,6.45914511402045e-07,5.10008679994174e-05
"45","ENSRNOG00000001865","Serpind1",-3.89545993183664,-3.89565827307527,8.99790801371664,6.48029576407326e-07,5.10008679994174e-05
"708","ENSRNOG00000024705","Rarres2",-3.25319746162515,-3.25344452034089,8.03994337842616,6.52609781513916e-07,5.10008679994174e-05
"152","ENSRNOG00000005711","F1LM72_RAT",-3.88829347102803,-3.89003282336942,5.71230961532742,6.53171760694593e-07,5.10008679994174e-05
"884","ENSRNOG00000038455","Gpx2",7.48869812763223,7.55044410929904,5.05735341392249,6.60909964820001e-07,5.10008679994174e-05
"526","ENSRNOG00000017223","Plg",-3.30752252496633,-3.30754941684116,11.3205829606035,6.61511122418471e-07,5.10008679994174e-05
"752","ENSRNOG00000028616","Pck1",-4.24507105374249,-4.24516230017812,10.4739728237609,6.64119923775125e-07,5.10008679994174e-05
"117","ENSRNOG00000004166","D3ZEQ7_RAT",-3.78452246302906,-3.78911532565132,4.02933173363849,6.72095106159891e-07,5.10008679994174e-05
"705","ENSRNOG00000024577","Gamt",-3.02613913153961,-3.02656498947084,6.99816952571145,6.74121926911069e-07,5.10008679994174e-05
"772","ENSRNOG00000029212","Vcan",6.61555685046236,6.64660942866163,5.17813698985457,6.76223651075574e-07,5.10008679994174e-05
"274","ENSRNOG00000009440","Gucy1b2",-4.50247599374894,-4.50692219706724,4.93015262293614,6.79331672388451e-07,5.10008679994174e-05
"225","ENSRNOG00000008050","Stac3",-9.80842629781044,-9.88372270938295,6.19204361462777,6.82956054518701e-07,5.10008679994174e-05
"254","ENSRNOG00000008965","Socs2",-4.06112622269486,-4.06306376199784,5.762410587869,6.98955647230724e-07,5.16327800153925e-05
"70","ENSRNOG00000002911","Alb",-3.64016922699665,-3.64017019481751,16.4467822242264,6.99698486296314e-07,5.16327800153925e-05
"899","ENSRNOG00000040120","BHMT2_RAT",-2.84740952888993,-2.84757195048156,8.24719182095929,7.36982470236761e-07,5.37910971738563e-05
"838","ENSRNOG00000032978","Tes",4.51270629886813,4.51619617651816,6.03816789122701,7.37573379578977e-07,5.37910971738563e-05
"355","ENSRNOG00000011861","Aadat",-3.15179332098152,-3.15223001253462,7.08891955303228,7.46138210199413e-07,5.40993582523074e-05
"251","ENSRNOG00000008902","Pon1",-3.4038536053527,-3.40394481312232,9.64460561761076,7.51356903212951e-07,5.41628435836342e-05
"529","ENSRNOG00000017428","Map1b",6.0356184941115,6.05335573446474,5.36948371148848,7.78527279422836e-07,5.57989293200125e-05
"208","ENSRNOG00000007529","Bmf",-4.30972859311479,-4.31503569457434,4.405006336577,7.84832375502559e-07,5.59293974565281e-05
"167","ENSRNOG00000006030","Ptprz1",6.846091791049,6.96668057969834,3.59443952753477,8.03293555743229e-07,5.69197382595103e-05
"466","ENSRNOG00000015317","Ces1f",-2.89928365566608,-2.89943386514377,8.41690406837801,8.49194323884285e-07,5.9832217023508e-05
"599","ENSRNOG00000019417","Hsd3b5",-4.11467093956841,-4.11497660933188,8.58104172027912,8.60252421019053e-07,6.02708311378012e-05
"133","ENSRNOG00000004601","Hao1",-2.84397610663925,-2.84414035883283,8.230499272006,8.84215626445143e-07,6.16036484770803e-05
"699","ENSRNOG00000023856","Agxt",-3.80783522727697,-3.80951906098027,5.70503256797709,8.93853898162144e-07,6.19291775776672e-05
"62","ENSRNOG00000002701","Hgd",-2.85306806991784,-2.85333462908321,7.51828710857231,9.43110384240191e-07,6.498082652961e-05
"185","ENSRNOG00000006889","Ambp",-3.42203674806749,-3.42206853539161,11.1910885017799,1.05794106591446e-06,7.24922144671386e-05
"877","ENSRNOG00000037188","Mug1",-4.31460867940125,-4.31463452859881,12.3673908915493,1.08646922520366e-06,7.40402060519937e-05
"351","ENSRNOG00000011637","Q7TMC0_RAT",-2.88599083272819,-2.88670756796358,6.06967106836059,1.107701609461e-06,7.50768846281966e-05
"98","ENSRNOG00000003566","Apoh",-3.18987641497098,-3.18990211027134,11.2707729153966,1.16915120043948e-06,7.88134303820584e-05
"194","ENSRNOG00000007159","Ccl2",6.04753106591471,6.07843991907677,4.61570096838487,1.19655975912589e-06,7.98954744609217e-05
"915","ENSRNOG00000042499","Tmsb10",3.83254759887594,3.83334937688209,7.51383762241521,1.19801569434627e-06,7.98954744609217e-05
"84","ENSRNOG00000003260","Nr1i3",-2.85869920251313,-2.86046867182128,4.63490111586667,1.22748066257268e-06,8.14250603348077e-05
"818","ENSRNOG00000031686","Hba2",-4.30310999365383,-4.30392946466802,7.29096510472398,1.25264746529903e-06,8.26548494166363e-05
"429","ENSRNOG00000014320","Inhba",-5.20612981156067,-5.22700811374295,3.1601036201271,1.27341428907381e-06,8.30029317023881e-05
"558","ENSRNOG00000018371","Tubb6",3.6348381010165,3.6365930965917,6.29249307516394,1.27659362004071e-06,8.30029317023881e-05
"391","ENSRNOG00000012989","Serinc2",5.48692020967776,5.51760493417534,4.09839554096051,1.27788973513419e-06,8.30029317023881e-05
"114","ENSRNOG00000004101","Mosc1",-3.44547269892757,-3.44607079193069,6.90441651244523,1.2861632048032e-06,8.31074680160656e-05
"566","ENSRNOG00000018505","Cidea",3.7861372115038,3.78960296217639,5.38628973091393,1.35432377080352e-06,8.70606791014985e-05
"334","ENSRNOG00000011351","Mat1a",-3.13724674480768,-3.13729407060364,10.3333254369459,1.36553960748142e-06,8.73315099738501e-05
"173","ENSRNOG00000006331","Elovl5",-3.39076602328041,-3.39131285556221,6.99769684659196,1.40769848050877e-06,8.95684068899226e-05
"163","ENSRNOG00000005987","Suox",-2.90765438228958,-2.90834581096383,6.14179889919298,1.47062576943156e-06,9.30973297999036e-05
"338","ENSRNOG00000011409","Hebp2",4.63551662768814,4.65567035067331,3.87943797532521,1.51491023323675e-06,9.54163915085631e-05
"116","ENSRNOG00000004147","D3ZCF8_RAT",-3.24737044856666,-3.2478831400541,6.9353529117552,1.55873169444317e-06,9.76831304593003e-05
"849","ENSRNOG00000033444","F10",-2.86776759647418,-2.86792900753267,8.27793947678348,1.57519440640345e-06,9.82212472112872e-05
"281","ENSRNOG00000009779","Krt8",3.30184580605512,3.30192374784801,10.2558321887021,1.63893827337126e-06,0.000101687558244841
"250","ENSRNOG00000008816","Gpnmb",4.95370700755581,4.95430927008056,8.93032252997546,1.70849147572483e-06,0.000105478203929526
