"","ensembl_transcript_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"593","ENSRNOT00000038610","Neurl3-201",4.46586916599488,4.47162982957495,4.93801488214796,1.27480720995768e-06,0.000382836133470877
"344","ENSRNOT00000019554","Anxa5-201",3.41089880720037,3.41146504751628,7.18002162508055,1.27596982114985e-06,0.000382836133470877
"549","ENSRNOT00000032108","Agmo-201",-3.34147126352198,-3.3417775520176,7.51010557680456,1.29540614383385e-06,0.000382836133470877
"799","ENSRNOT00000066670","Cxcl12-201",-4.08555936660338,-4.0860316890518,7.61482798200569,1.29890068082334e-06,0.000382836133470877
"643","ENSRNOT00000044470","Cyp2d1-201",-5.9666410646061,-5.96821625001029,7.73437449251574,1.3557434747555e-06,0.000382836133470877
"839","ENSRNOT00000072215","Gstz1-201",-3.38816374830895,-3.38844590528309,7.67383669033777,1.37759513848217e-06,0.000382836133470877
"325","ENSRNOT00000018737","Gls2-201",-4.12741064342138,-4.1282702455044,6.79108456325538,1.37949493965096e-06,0.000382836133470877
"710","ENSRNOT00000052243","LOC259244-203",-6.16792288487588,-6.16830475219374,9.98021707062423,1.37988465237838e-06,0.000382836133470877
"176","ENSRNOT00000010333","Col27a1-201",-3.79143794837433,-3.79525654474566,4.29279866918231,1.43199392318623e-06,0.000385975447578086
"337","ENSRNOT00000019237","Klkb1-201",-4.27023941009416,-4.27078880686874,7.57742936035533,1.45932740181718e-06,0.000385975447578086
"1008","ENSRNOT00000081488","Mug1-204",-6.25709620920406,-6.2571409796447,13.1613333907475,1.46193889363073e-06,0.000385975447578086
"882","ENSRNOT00000074942","Apoc3-201",-4.31999581486026,-4.32007559719713,10.4118594364697,1.60371350318742e-06,0.000402604820952372
"661","ENSRNOT00000046951","Ghr-202",-3.47822565236497,-3.4786110445337,7.312264554908,1.61377997625397e-06,0.000402604820952372
"607","ENSRNOT00000040541","Tymp-201",-4.72903128461615,-4.72972239739217,7.69939892121644,1.65115365550182e-06,0.000402604820952372
"139","ENSRNOT00000008840","Fabp1-201",-3.66551437882571,-3.66556682666214,10.3748490137285,1.73264812021414e-06,0.000402604820952372
"674","ENSRNOT00000048302","Clpx-201",-3.29540278439068,-3.29563659117442,7.85509686661216,1.76175263160812e-06,0.000402604820952372
"54","ENSRNOT00000004070","Slc25a47-201",-3.73875725273193,-3.73935014381883,6.94536946636772,1.78319169659651e-06,0.000402604820952372
"408","ENSRNOT00000023241","Slc17a2-201",-3.99539015934646,-3.99646396793863,6.33715850367801,1.79462005396876e-06,0.000402604820952372
"18","ENSRNOT00000001699","Ftcd-201",-3.61749496988752,-3.61789129313377,7.4084773158831,1.80587345562151e-06,0.000402604820952372
"723","ENSRNOT00000055723","Dpyd-201",-2.92916890131109,-2.92969805390686,6.31425411287218,1.82071410273159e-06,0.000402604820952372
"1170","ENSRNOT00000090865","Ces1d-203",-6.04493716446759,-6.04737763678905,7.1870826998222,1.82344204320097e-06,0.000402604820952372
"828","ENSRNOT00000071109","Cabp2-201",-5.63891809737504,-5.64701643051382,5.04738829571171,1.83075769204278e-06,0.000402604820952372
"717","ENSRNOT00000054947","Notum-201",-7.05948797349953,-7.08528903108518,4.79762510025016,1.86471160836082e-06,0.000402604820952372
"620","ENSRNOT00000041527","Tmem86b-201",-3.32334723125477,-3.32379813475336,6.93233527454643,1.8661911050476e-06,0.000402604820952372
"318","ENSRNOT00000018074","Rcn1-201",3.28565692823464,3.28677372223316,6.07322213588884,1.91574891400103e-06,0.000402604820952372
"322","ENSRNOT00000018318","S1pr1-201",-3.73484127844947,-3.73552984685671,6.72624869125139,1.9367532834306e-06,0.000402604820952372
"39","ENSRNOT00000002936","Gpat3-201",4.67393841240239,4.69126257955442,3.59613574852544,1.9411485644194e-06,0.000402604820952372
"212","ENSRNOT00000012413","Cyp2d2-201",-4.06217460615608,-4.06228975556376,9.62906245263128,1.9443819508784e-06,0.000402604820952372
"987","ENSRNOT00000080185","Fdps-203",-4.98658468578471,-5.00237584841729,3.40960785766696,1.96764528536806e-06,0.000402604820952372
"701","ENSRNOT00000051244","LOC100910877-201",3.9142563851283,3.91428622262444,11.943315128633,2.03001172384294e-06,0.000410237801328212
"1088","ENSRNOT00000086306","Coq8a-202",-4.456412112141,-4.45811530800114,6.12610680113079,2.08943132595738e-06,0.000411861553687209
"384","ENSRNOT00000021812","Ces1d-201",-5.84960023449288,-5.85220987438479,6.90058901156194,2.10792506759762e-06,0.000411861553687209
"1120","ENSRNOT00000088001","LOC100912405-201",-7.518900655639,-7.52551327043961,7.20649512220101,2.1305167093412e-06,0.000411861553687209
"63","ENSRNOT00000004477","Grin2c-201",9.2715913384652,9.37636786884121,5.62191044335475,2.17494626538782e-06,0.000411861553687209
"125","ENSRNOT00000007947","Smoc1-201",-3.07837554265993,-3.07999937887182,4.83746638253362,2.18429504126657e-06,0.000411861553687209
"1011","ENSRNOT00000081738","AABR07070117.1-201",-3.45291308300269,-3.45460133291154,5.15035995874696,2.18901308392615e-06,0.000411861553687209
"766","ENSRNOT00000061686","Anxa7-201",3.69398917949696,3.69456043403205,7.46046749338506,2.3481898628265e-06,0.000436789998461442
"1075","ENSRNOT00000085680","Igf1-204",-4.00916099513239,-4.01009504370091,6.55722655534717,2.40956409761548e-06,0.000443170277683907
"367","ENSRNOT00000020908","Nol3-201",7.38581758832641,7.40729208373495,5.9798030675429,2.44169655972917e-06,0.000444090344291187
"326","ENSRNOT00000018761","Aadac-201",-4.01750166531656,-4.01945993512457,5.49221782261405,2.52166948164523e-06,0.00044580671147694
"669","ENSRNOT00000047655","Ugt2b15-202",-3.77329591251025,-3.77352934425234,8.32481855417161,2.55566029555648e-06,0.00044580671147694
"812","ENSRNOT00000067843","Cth-201",-3.90609770890712,-3.90624263544078,9.14434740048344,2.5563199468e-06,0.00044580671147694
"604","ENSRNOT00000039954","Vtn-201",-4.69612559537655,-4.69618810949846,11.1337350978101,2.56007275208213e-06,0.00044580671147694
"268","ENSRNOT00000015516","Serpina11-201",-3.80260239241576,-3.80348701285948,6.4324495841452,2.68831727689392e-06,0.000463211215847121
"403","ENSRNOT00000022702","Gulo-201",-3.15632339189673,-3.15641258878888,9.10918552788893,2.83254447051838e-06,0.000482978337894951
"772","ENSRNOT00000063853","Ugt1a9-206",8.04436310521844,8.04944380135806,8.70644931839291,2.9053979504112e-06,0.000486288461328374
"1056","ENSRNOT00000084685","LOC500712-207",-5.29008983226422,-5.29048760867913,9.05192784593938,2.91137327938058e-06,0.000486288461328374
"1064","ENSRNOT00000085245","Cyp2a3-205",-3.8069675454585,-3.80729742046581,7.85885624588953,3.0120079481638e-06,0.000488644649622839
"985","ENSRNOT00000080175","Bbox1-201",-3.97982584868544,-3.9815931283471,5.60436607338515,3.02222592761098e-06,0.000488644649622839
"391","ENSRNOT00000022113","Ttr-201",-3.7172344250856,-3.71725413306144,11.8376845824558,3.04226935608511e-06,0.000488644649622839
"1019","ENSRNOT00000082027","Gstz1-202",-3.77643639193728,-3.77974025886477,4.48564509223782,3.04502151545913e-06,0.000488644649622839
"1033","ENSRNOT00000082855","Prodh1-202",-4.35304818511039,-4.35773181904177,4.54365009972195,3.13623163355831e-06,0.000488644649622839
"989","ENSRNOT00000080270","Gpx2-201",6.32528750360127,6.34056099733859,5.40823302001649,3.14154807536689e-06,0.000488644649622839
"1119","ENSRNOT00000087937","Adra1b-201",-3.84134525192784,-3.84434849693551,4.69501079688576,3.14203272004085e-06,0.000488644649622839
"141","ENSRNOT00000008987","Cd302-201",-3.01155198398926,-3.01178858702558,7.55867580193642,3.19021796879974e-06,0.000488644649622839
"631","ENSRNOT00000042860","Rup2-201",-7.62153165499269,-7.62186030759062,11.6443917457998,3.20740275777611e-06,0.000488644649622839
"749","ENSRNOT00000059892","Slc13a4-201",-5.35278751533314,-5.35797610903531,5.39479501900314,3.24012442151738e-06,0.000488644649622839
"844","ENSRNOT00000072465","Mug2-201",-3.89023642102813,-3.89047702772332,8.39673681480025,3.26693131949585e-06,0.000488644649622839
"634","ENSRNOT00000043533","Kynu-201",-4.31940485014465,-4.32020858319442,7.07955637747768,3.32435887635605e-06,0.000488644649622839
"790","ENSRNOT00000065791","Pklr-202",-6.0329032925502,-6.03636915497766,6.66185260829757,3.33595645750469e-06,0.000488644649622839
"157","ENSRNOT00000009611","Ttpa-201",-3.17005519793868,-3.1701650604841,8.82181202905837,3.34340526347107e-06,0.000488644649622839
"3","ENSRNOT00000000058","Crp-201",-3.65200048671642,-3.65202182613211,11.659021434328,3.38311813247408e-06,0.000490073103632462
"510","ENSRNOT00000028102","Tkfc-201",-3.92060729397662,-3.92111764457213,7.34174417403234,3.50474015453471e-06,0.00050323764552262
"1095","ENSRNOT00000086488","AABR07004549.1-201",-7.42518959300086,-7.4271650581843,8.86041730627431,3.55470565240762e-06,0.000505973711515308
"443","ENSRNOT00000025097","Olr59-201",-9.07651857912298,-9.18594393646732,4.76940319201271,3.60278073350915e-06,0.000508395843334579
"238","ENSRNOT00000013896","Serpina3c-201",-7.80687760722613,-7.80721374493427,11.7985950100029,3.64044944198264e-06,0.000509320657400118
"752","ENSRNOT00000060160","AABR07021096.1-201",-3.19339245385432,-3.1941389916131,6.07565533679201,3.71187214643733e-06,0.000511323905213136
"504","ENSRNOT00000027765","Slc25a24-201",3.63080841332441,3.63414098734876,4.86862973704145,3.71724263671349e-06,0.000511323905213136
"892","ENSRNOT00000075474","Ptprd-201",-3.85566391487996,-3.85640676345641,6.73274644923306,3.86995494928025e-06,0.000520391573521341
"415","ENSRNOT00000023659","Srd5a1-201",-4.02537480632877,-4.02586223731553,7.51136512245092,3.92316732096231e-06,0.000520391573521341
"1001","ENSRNOT00000081017","Esr1-203",-4.05760279284931,-4.06081592589672,4.80381663828092,3.93322183613906e-06,0.000520391573521341
"288","ENSRNOT00000016265","Snx10-201",4.35319665311542,4.35878874447897,4.86341307428092,3.94886271267126e-06,0.000520391573521341
"635","ENSRNOT00000043572","Khk-201",-3.32858568090175,-3.32894025343483,7.28556672551573,4.00283768180055e-06,0.000520391573521341
"316","ENSRNOT00000017969","Spink1l-201",-4.67916675473572,-4.68118804331065,6.09654627610127,4.00299104460823e-06,0.000520391573521341
"220","ENSRNOT00000013045","Serpina4-201",-3.2040960245442,-3.20419200844076,9.0500721423382,4.00570213596976e-06,0.000520391573521341
"1073","ENSRNOT00000085619","Mreg-202",-3.46945014013262,-3.46983032299955,7.32281797161627,4.08543232628278e-06,0.000522154950605951
"898","ENSRNOT00000075964","Gbe1-202",-2.96009555280809,-2.96050436647344,6.71723023586332,4.09597133562388e-06,0.000522154950605951
"594","ENSRNOT00000038677","Anxa2-201",5.1517421011007,5.15248650043581,8.56323593488592,4.11497273065965e-06,0.000522154950605951
"660","ENSRNOT00000046942","Hao2-201",-3.96436464538703,-3.96477470617117,7.7003978173014,4.16519319184449e-06,0.00052446190274848
"303","ENSRNOT00000017224","Parp3-201",2.92506506645268,2.92566122420068,6.59398927795552,4.74854678807289e-06,0.000591198544910173
"875","ENSRNOT00000074404","Zwint-201",3.58699277662542,3.58725699128742,8.4604110576538,4.7674389350689e-06,0.000591198544910173
"173","ENSRNOT00000010240","Inhbc-201",-3.5984841409509,-3.59908457036196,6.78995143996328,5.12827633809048e-06,0.000627609988443498
"287","ENSRNOT00000016205","Csad-201",-3.85350412082106,-3.85390170010313,7.63419021260435,5.13774442247106e-06,0.000627609988443498
"108","ENSRNOT00000007071","Pqlc3-201",4.88925427140091,4.90157557342432,4.28507484947809,5.29080292895747e-06,0.000641519652919295
"1032","ENSRNOT00000082763","Lipc-201",-3.62824704171714,-3.62868966080724,7.26068550536245,5.47230049207842e-06,0.000652400184499845
"541","ENSRNOT00000031384","Aldh5a1-201",-2.88130616198217,-2.88184522826937,6.24047654711586,5.48838192198211e-06,0.000652400184499845
"210","ENSRNOT00000012293","LOC259244-201",-5.94788561066194,-5.94802920432686,11.1718274568558,5.50010541028643e-06,0.000652400184499845
"94","ENSRNOT00000006004","Dpys-201",-3.39854433435494,-3.39881104034601,7.76475936904507,5.67722539161998e-06,0.000668564765722499
"969","ENSRNOT00000079679","Vwce-201",-4.4506927781346,-4.47361097496153,2.32221857587067,5.84431529110283e-06,0.000683325692857587
"170","ENSRNOT00000010141","Aloxe3-201",4.68310565083854,4.70902188552432,3.04981668922811,5.90393232869043e-06,0.000685330103615176
"153","ENSRNOT00000009448","Ccl2-201",6.0069136206377,6.03345560567355,4.31298612166331,5.96922429648658e-06,0.000685330103615176
"14","ENSRNOT00000001126","Apom-201",-2.92707569046372,-2.92731744040558,7.44397806181346,5.98706120208749e-06,0.000685330103615176
"190","ENSRNOT00000011230","Cat-201",-3.18944233962812,-3.18946823357846,10.9263847986951,6.05050817415031e-06,0.000687783113212961
"182","ENSRNOT00000010639","Stac3-201",-9.99333436351896,-10.0672544797959,6.24342122495909,6.10923199470597e-06,0.000689669093250635
"756","ENSRNOT00000060535","Afm-201",-5.02279598310702,-5.02304182318151,9.47978514275618,6.20309500061514e-06,0.000695468918253899
"445","ENSRNOT00000025196","Slc3a2-201",3.04557960385137,3.04571122251668,8.89701983075743,6.97878811453714e-06,0.000774312734015248
"883","ENSRNOT00000074990","Dhrs7l1-202",-6.30972149531601,-6.31163773926595,7.7905589003267,7.00093375491825e-06,0.000774312734015248
"432","ENSRNOT00000024488","Slc22a8-201",-4.38260101632803,-4.38318432751072,7.59785233586981,7.09602937030766e-06,0.000777319216092806
"104","ENSRNOT00000006804","Crip2-201",-3.22277763140756,-3.22344308446816,6.27420311421331,7.12309135646166e-06,0.000777319216092806
"513","ENSRNOT00000028249","Cyp2a3-202",-3.86594553078985,-3.86693972396134,6.31744016592777,7.17944258986418e-06,0.000778280104327727
"225","ENSRNOT00000013175","Serpina3m-201",-4.31033782247009,-4.31066695858821,8.35852039832112,7.31413210391136e-06,0.000787664660585033
"971","ENSRNOT00000079744","Slc6a13-202",-3.02789652930142,-3.02856564309444,6.06976094563836,7.42482239509148e-06,0.000794358939772892
"942","ENSRNOT00000077908","Tacc2-203",4.74915971941355,4.76256217395407,4.0275176908693,7.52310484951096e-06,0.000799647423906785
"270","ENSRNOT00000015609","Rab3d-201",3.71872714295964,3.72060140249835,5.782554662279,7.66116857900039e-06,0.000809068828836499
"436","ENSRNOT00000024800","Apoc2-201",-3.56999801163412,-3.57019171811481,8.39541194477278,7.7806401477559e-06,0.000816071955983484
"458","ENSRNOT00000025763","Plat-201",4.88830678343279,4.89034144999016,6.85403061809899,7.9044058618408e-06,0.000816071955983484
"1184","ENSRNOT00000091521","Dio1-201",-4.74023712853382,-4.74169786776595,6.63017424561208,7.9122935134871e-06,0.000816071955983484
"242","ENSRNOT00000014089","Tspo-201",4.96542822692018,4.9717996624178,5.29528240941499,7.93504966914992e-06,0.000816071955983484
"64","ENSRNOT00000004559","F9-201",-3.09133516389097,-3.09142503616062,9.03418846845836,8.07304062071044e-06,0.000816071955983484
"98","ENSRNOT00000006330","Hao1-201",-2.82709413055514,-2.82723582688037,8.11659308720116,8.0877055120973e-06,0.000816071955983484
"685","ENSRNOT00000049437","AABR07044914.1-201",-2.97593697005132,-2.97670017153209,5.82817239703386,8.0975000368016e-06,0.000816071955983484
"142","ENSRNOT00000009000","Cd44-202",4.86925020705288,4.87417086130817,5.5718188586036,8.16868662067703e-06,0.000816071955983484
"441","ENSRNOT00000024968","Cidea-201",4.59589750663158,4.6053447617681,4.37033521760362,8.17617452387387e-06,0.000816071955983484
"1046","ENSRNOT00000083698","Pemt-201",-3.54711488789948,-3.54773220311697,6.69862076857516,8.22629768840188e-06,0.000816098587039093
"1176","ENSRNOT00000091101","Prodh2-202",-3.74260342126318,-3.74409396547646,5.60894601770597,8.34850692794379e-06,0.000823233192189831
"908","ENSRNOT00000076437","AABR07048473.1-201",-5.64302127012919,-5.67490882793888,3.02979896396032,8.40680096397296e-06,0.000824017514845948
"611","ENSRNOT00000041034","Cyp4f4-201",-3.47752146912969,-3.47805694404849,6.83412455275701,8.5186991682616e-06,0.000830015396936156
"668","ENSRNOT00000047634","Zfand2a-201",3.39200978401465,3.39268834094186,6.89896066252315,8.57280487920124e-06,0.000830344633536361
"556","ENSRNOT00000032926","Cxcl16-201",3.58741925846115,3.58960800207731,5.42501259031465,8.64994243437989e-06,0.000832887692402143
"699","ENSRNOT00000051075","LOC100365958-202",-4.11903153993238,-4.11966557879559,7.22192486109326,8.71032954048357e-06,0.000833731953926604
"914","ENSRNOT00000076695","Gbe1-201",-2.96867904398762,-2.96923547793568,6.27976828754903,8.76057768192167e-06,0.000833731953926604
"678","ENSRNOT00000048739","Fetub-201",-3.74477256260055,-3.74481222371432,10.8555407214066,9.04585753736078e-06,0.000855905445254674
"273","ENSRNOT00000015810","Slc37a4-201",-3.1130914111772,-3.11344823902812,7.06576195285891,9.26313536997415e-06,0.00087142679810981
"737","ENSRNOT00000058163","Cyp2j10-203",-3.37706718066492,-3.37859114832036,5.2279895047909,9.40702172890993e-06,0.000879905935317295
"899","ENSRNOT00000075988","AABR07048463.1-201",-6.45170940688859,-6.48158991809981,3.92997535453297,9.69405981061255e-06,0.000898689779834653
"859","ENSRNOT00000073710","Cmya5-201",-4.68061091773789,-4.69160306875236,3.64698356349566,9.71764255792862e-06,0.000898689779834653
"1071","ENSRNOT00000085439","RGD1307603-202",-6.428931156167,-6.43274096501492,6.91837101443691,9.90483012598603e-06,0.000905858985140643
"767","ENSRNOT00000061708","Bhmt2-201",-2.92110607912241,-2.92122827842724,8.42296238849325,9.90584387196377e-06,0.000905858985140643
"1007","ENSRNOT00000081484","Mat1a-202",-3.17826182992083,-3.17833817512774,9.35516357566038,9.99114971406962e-06,0.000908584053720031
"975","ENSRNOT00000079830","Gpx3-201",3.04287438211427,3.04386179761471,5.99405321748491,1.01241009502361e-05,0.000915587892013344
"158","ENSRNOT00000009777","Baat-201",-3.40848484231082,-3.4085546437878,9.71023029421126,1.06063901517891e-05,0.00095393406810239
"89","ENSRNOT00000005829","Avpr1a-201",-5.67722464359458,-5.68086460518682,6.24336948449129,1.06979049131714e-05,0.000954119032365522
"848","ENSRNOT00000072735","Dpyd-202",-2.81841830751708,-2.82014225734212,4.49132634273125,1.07250230286063e-05,0.000954119032365522
"855","ENSRNOT00000073241","LOC108348093-202",3.71307287363116,3.71428288945667,6.40422126238938,1.10336239790425e-05,0.000976266977907817
"278","ENSRNOT00000015918","Tnfrsf21-201",3.25975969300715,3.26311960918647,4.47453624553752,1.1165605937375e-05,0.000982633352628451
"143","ENSRNOT00000009073","Cd44-203",4.25830559345668,4.26609119946234,4.30473074272418,1.20499734102037e-05,0.00105000499442586
"711","ENSRNOT00000054729","Cyp2c24-201",3.22198586431105,3.22218963212722,8.4536750832355,1.2101185631867e-05,0.00105000499442586
"293","ENSRNOT00000016454","Glyat-201",-3.93390717199546,-3.93458961826396,6.92891368557172,1.21235838442476e-05,0.00105000499442586
"608","ENSRNOT00000040637","Slc16a2-201",-3.64674863614253,-3.64744227009782,6.62796338160181,1.23599188405601e-05,0.00106132034522825
"1226","ENSRNOT00000093687","Cyp4f39-202",-3.87759998379333,-3.88078208699603,4.65360005374847,1.23839077487077e-05,0.00106132034522825
"804","ENSRNOT00000067042","Rorc-201",-3.16497870043141,-3.16554057957072,6.45817745898796,1.24828925140442e-05,0.00106423160188744
"277","ENSRNOT00000015890","Slc15a1-201",5.38282011888829,5.41286329341427,3.52745532170028,1.25717763071392e-05,0.0010662559915625
"205","ENSRNOT00000011948","Socs2-201",-4.00821202986049,-4.00954624515188,6.03570139733589,1.29166347919657e-05,0.00108055801390473
"50","ENSRNOT00000003921","Alb-201",-3.62229683784045,-3.62229765961959,16.3286780301433,1.29211360790596e-05,0.00108055801390473
"1063","ENSRNOT00000085008","Cyp2a3-204",-3.63458342980459,-3.63568437594982,5.94250370340959,1.30487019057934e-05,0.00108055801390473
"838","ENSRNOT00000072188","Mbl2-201",-2.87867411331833,-2.87888502530947,7.59376120604553,1.31030159990438e-05,0.00108055801390473
"621","ENSRNOT00000041709","Tspan17-201",7.3984748587534,7.46887341437738,4.32054235046769,1.31258321163368e-05,0.00108055801390473
"410","ENSRNOT00000023368","Plg-201",-3.27615326463533,-3.2761767784762,11.150595121479,1.31364802228017e-05,0.00108055801390473
"562","ENSRNOT00000033918","Rarres2-201",-3.2535172498895,-3.25372342675277,7.99598232482057,1.35158232571184e-05,0.0011049092054336
"527","ENSRNOT00000028969","Gamt-201",-2.96877117714826,-2.96909885307058,7.04530866338408,1.35675209415452e-05,0.0011049092054336
"506","ENSRNOT00000027891","Fosl1-201",10.3867161798968,144269487.784129,2.96828715996499,1.40108306451349e-05,0.00113001518959982
