"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"999","ENSRNOG00000033466","Apon",-3.8890288774055,-3.88994737951694,6.56130287052451,3.15902604160844e-08,1.31468133764938e-05
"698","ENSRNOG00000019587","Ptprn",5.6390096093876,5.64041674408744,8.2539028389283,3.29244191106614e-08,1.32151848426835e-05
"75","ENSRNOG00000002636","Abat",-4.08118567985643,-4.0823466840171,6.41542992078137,3.40861987232269e-08,1.32151848426835e-05
"132","ENSRNOG00000004089","ENPP2_RAT",-3.8051838677161,-3.80621127209572,6.31783477957709,3.49300039894718e-08,1.32151848426835e-05
"640","ENSRNOG00000018339","Cabp2",-5.59047939233404,-5.59811740840368,5.16674336901438,4.41356464282151e-08,1.5855017542604e-05
"602","ENSRNOG00000017180","Slc17a2",-4.11383340696073,-4.11572791504099,5.72783908680129,4.44473859824703e-08,1.5855017542604e-05
"391","ENSRNOG00000011474","Ppp1r3b",-4.78240565543895,-4.78311787542562,7.8151748129831,4.82827450669257e-08,1.65143025503054e-05
"468","ENSRNOG00000013589","F1LS07_RAT",-4.20231601034572,-4.20281432377456,7.76058031049538,4.8941064826696e-08,1.65143025503054e-05
"550","ENSRNOG00000015654","Ghr",-3.74381951214963,-3.74411907343942,8.04566450319021,5.03637436659993e-08,1.65471405176316e-05
"653","ENSRNOG00000018606","Olr59",-9.13185210097895,-9.24225890183908,4.89002343770273,5.61493405534035e-08,1.76025350153544e-05
"927","ENSRNOG00000029993","Kynu",-4.43598818537785,-4.43712636336866,6.79559744321232,5.63957869935264e-08,1.76025350153544e-05
"620","ENSRNOG00000017702","Gpld1",-3.69459564545978,-3.6950107808599,7.52377844887075,5.82407505910759e-08,1.77350188080386e-05
"639","ENSRNOG00000018292","D3ZGK7_RAT",-4.11625240141388,-4.116375846558,9.69258934246913,6.20110712444222e-08,1.78181493765972e-05
"401","ENSRNOG00000011706","Mbl1",-3.48266166115875,-3.48312208048942,7.16613182080292,6.36292855335766e-08,1.78181493765972e-05
"1026","ENSRNOG00000036680","RGD1307119",-7.11271663947814,-7.13878046672048,4.91629115347518,6.39879827617955e-08,1.78181493765972e-05
"768","ENSRNOG00000021405","LOC100361547",-6.92733663398993,-6.92840277935829,9.36580083613246,6.42224046413194e-08,1.78181493765972e-05
"108","ENSRNOG00000003370","Otc",-3.63688182333348,-3.63715608286036,8.06868032147547,6.70385542614077e-08,1.81951380424712e-05
"490","ENSRNOG00000014118","Klkb1",-4.32017385771721,-4.3207380554123,7.69618264344599,7.35291676888116e-08,1.91399234025576e-05
"692","ENSRNOG00000019470","Hao2",-4.16385029289135,-4.1641377205037,8.51861672704938,7.39284530818086e-08,1.91399234025576e-05
"1072","ENSRNOG00000042228","LOC297568",-6.32597755825649,-6.32602358729224,13.3020196842002,7.51186421085561e-08,1.91399234025576e-05
"984","ENSRNOG00000032978","Tes",4.3451252394112,4.34773423370952,6.06806395072364,7.9609360981933e-08,1.98784574371887e-05
"908","ENSRNOG00000029179","Cyp2d3",-5.56753232579315,-5.56851282325767,8.12955051579563,8.46978699068722e-08,2.07343707017118e-05
"960","ENSRNOG00000031612","Gls2",-4.20078839069848,-4.20165296593025,6.96090616368936,8.74344556848516e-08,2.09132917014769e-05
"355","ENSRNOG00000010633","Acsl1",-3.97689274948907,-3.97694967701455,10.6735254967397,8.87788914840429e-08,2.09132917014769e-05
"541","ENSRNOG00000015438","Ces1e",-3.46199829441332,-3.46252203314915,6.95795293821333,9.20071949927907e-08,2.12724042497221e-05
"642","ENSRNOG00000018371","Tubb6",3.79533785346605,3.79698926909781,6.15949768778063,9.40307665538267e-08,2.13449840077187e-05
"347","ENSRNOG00000010410","Serpina3k",-7.87050761787138,-7.87082644684183,12.0504197944275,1.00932760813589e-07,2.24223536412468e-05
"151","ENSRNOG00000004517","Igf1",-4.48145882185331,-4.48169463037947,9.11791619504892,1.02368775134247e-07,2.24223536412468e-05
"94","ENSRNOG00000003020","Hdmcp",-3.77991670101584,-3.7805370020363,7.02623320257253,1.08014965921668e-07,2.32511525781383e-05
"103","ENSRNOG00000003280","Grin2c",9.15286317842695,9.25483071096237,5.6668012093176,1.1452994388464e-07,2.42357008372835e-05
"794","ENSRNOG00000023116","Tmem195",-3.41750617657134,-3.41783005515574,7.61232631667251,1.18951361702038e-07,2.46528595194659e-05
"252","ENSRNOG00000007657","Col27a1",-3.8471137108348,-3.8509706669782,4.40967048720268,1.231072458746e-07,2.46528595194659e-05
"548","ENSRNOG00000015588","Nol3",7.33290649254606,7.35378853422434,6.08837357604453,1.24194109406028e-07,2.46528595194659e-05
"1039","ENSRNOG00000037446","Pxmp2",-3.46847162465193,-3.46917074734925,6.54764119092171,1.24399691608038e-07,2.46528595194659e-05
"1014","ENSRNOG00000034228","Pik3c2g",-4.68156260422472,-4.69021495169355,4.06372156053715,1.26788389468262e-07,2.47336412892382e-05
"472","ENSRNOG00000013683","S1pr1",-3.7877314050964,-3.78842807557337,6.86662622878201,1.34493813594334e-07,2.58331578880809e-05
"372","ENSRNOG00000011184","Slc13a4",-5.40573949222248,-5.4109752535208,5.52629003188976,1.39472607224887e-07,2.629383012109e-05
"153","ENSRNOG00000004536","Bbox1",-4.04942048661359,-4.05101969250273,5.91520208160152,1.41104254554508e-07,2.629383012109e-05
"539","ENSRNOG00000015366","Neurl3",4.41452927367751,4.42012206164702,5.05720950151198,1.43658612141502e-07,2.63761437145095e-05
"33","ENSRNOG00000001261","Ftcd",-3.66140167127537,-3.6617837597693,7.61246150063167,1.62092076995167e-07,2.86470642413575e-05
"295","ENSRNOG00000008988","Cyp2d2",-4.11416612074243,-4.11428250188349,9.77603461755727,1.63368232300463e-07,2.86470642413575e-05
"446","ENSRNOG00000012989","Serinc2",5.48940782625989,5.51504957517044,3.99530822307477,1.65179016147079e-07,2.86470642413575e-05
"900","ENSRNOG00000028823","Rup2",-7.76445517573103,-7.76510691681367,10.9101385107377,1.6540865225125e-07,2.86470642413575e-05
"752","ENSRNOG00000020900","Prodh2",-4.05943027745094,-4.06052088951174,6.47675716826438,1.67499854995522e-07,2.86470642413575e-05
"482","ENSRNOG00000013950","Aadac",-4.07009185529702,-4.07207221124732,5.62340042250518,1.75003077540175e-07,2.95258570687714e-05
"199","ENSRNOG00000006094","Cd44",4.65645681333673,4.65946034746725,6.1825488370132,1.79502447779768e-07,2.98811741404054e-05
"110","ENSRNOG00000003463","Srebf1",-3.63121650367253,-3.63148470448394,8.09420186043149,1.98142973849785e-07,3.25501977436128e-05
"504","ENSRNOG00000014453","Anxa5",3.35875339453582,3.3593036605581,7.28263150784769,2.02973399783962e-07,3.29106869649711e-05
"934","ENSRNOG00000030225","Clpx",-3.34413089805845,-3.34436619065675,8.00304390237633,2.14106120366749e-07,3.42707040099854e-05
"211","ENSRNOG00000006675","Fabp1",-3.71879567019932,-3.71884908694894,10.5123593595719,2.23251021015538e-07,3.49127798331165e-05
"394","ENSRNOG00000011573","Csad",-3.89386750777921,-3.8942240689089,7.9399951095613,2.23710243223814e-07,3.49127798331165e-05
"1044","ENSRNOG00000038607","Tmem86b",-3.354687153954,-3.35513019837419,7.09474461433683,2.29585027556995e-07,3.53872724573961e-05
"344","ENSRNOG00000010362","Anxa2",5.09261494452405,5.09336992877387,8.59704408093919,2.32950496130573e-07,3.54681334657343e-05
"744","ENSRNOG00000020704","Dak",-3.97364817515558,-3.97416434316627,7.48521354164944,2.38004305134461e-07,3.58010090313704e-05
"616","ENSRNOG00000017601","Srd5a1",-4.08891579224729,-4.0894128738298,7.65372029452051,2.54486099468174e-07,3.78245113316684e-05
"358","ENSRNOG00000010658","Cth",-3.92783288522178,-3.92797917024622,9.26321004916732,2.60299515713797e-07,3.82334053374912e-05
"225","ENSRNOG00000007136","Anxa7",3.66074011040823,3.66126160471734,7.67229733215608,2.72317863701078e-07,3.87285519158678e-05
"461","ENSRNOG00000013410","Spink1",-4.80366267340151,-4.8069691988902,5.59860524299951,2.73868022355636e-07,3.87285519158678e-05
"601","ENSRNOG00000017105","F1M891_RAT",-2.97425587262891,-2.97467226503539,6.8103699156724,2.75902516068435e-07,3.87285519158678e-05
"747","ENSRNOG00000020817","Cyp2a2",-3.8903963988169,-3.8905810518765,8.88861786568542,2.76078583941709e-07,3.87285519158678e-05
"192","ENSRNOG00000005992","UP3_RAT",-7.53514069139872,-7.5354530677998,11.7439500203866,2.81805927259681e-07,3.90927444648568e-05
"331","ENSRNOG00000010031","Q7TQ11_RAT",-4.70640813880486,-4.70647771014631,11.1012774929052,3.14487728403512e-07,4.31470251551412e-05
"261","ENSRNOG00000008047","Khk",-3.3962815251679,-3.39665109174473,7.39959030717746,3.35896154105478e-07,4.55832987392054e-05
"1068","ENSRNOG00000042042","D3ZJ83_RAT",-3.90378793770102,-3.9047189885153,6.56065608859834,3.39953476271533e-07,4.56378403360225e-05
"254","ENSRNOG00000007700","Inhbc",-3.69838224535383,-3.69902701900538,6.89058452891014,3.47434235720392e-07,4.61459194996713e-05
"462","ENSRNOG00000013452","Rcn1",3.33145930064143,3.33226799382163,6.70159486794871,3.60321858266031e-07,4.73538778994884e-05
"585","ENSRNOG00000016648","GGLO_RAT",-3.21288755746673,-3.21299689651863,8.98159740545311,3.74238116014117e-07,4.84934725282658e-05
"831","ENSRNOG00000025019","Dio1",-4.80879408198416,-4.8101436652653,6.91634497940655,3.76761460572029e-07,4.84934725282658e-05
"576","ENSRNOG00000016275","Ttr",-3.77815574064018,-3.77817581101329,11.9831567976579,3.93302595891902e-07,4.96057238415954e-05
"555","ENSRNOG00000015747","Lipc",-3.8293753417663,-3.82974023242496,7.84598209880133,3.93349352047893e-07,4.96057238415954e-05
"409","ENSRNOG00000011944","Snx10",4.299117580538,4.30454223706984,4.98180715494591,4.00863538997364e-07,4.9759283595274e-05
"177","ENSRNOG00000005599","Mug2",-3.96074959567254,-3.9609774920427,8.65406911013146,4.02538057118356e-07,4.9759283595274e-05
"630","ENSRNOG00000018086","Slc22a8",-4.43453541598901,-4.43512443726131,7.74233270998644,4.08586750603286e-07,5.00118194243336e-05
"773","ENSRNOG00000021575","LOC683745",-3.24816090944395,-3.24892020446304,6.20691687292264,4.27495244825517e-07,5.08635584289942e-05
"371","ENSRNOG00000011141","Serpina11",-3.06566355389298,-3.06622098337961,6.4790117985334,4.28312613159533e-07,5.08635584289942e-05
"209","ENSRNOG00000006623","Cd302",-3.0645494774227,-3.06478939259673,7.69947505373756,4.31070573708265e-07,5.08635584289942e-05
"85","ENSRNOG00000002878","Afm",-5.06968973571445,-5.06994547161153,9.58015735703684,4.33290407631534e-07,5.08635584289942e-05
"328","ENSRNOG00000009921","Serpina3m",-4.3438343912363,-4.34419757700435,8.35927314404987,4.35915158342201e-07,5.08635584289942e-05
"227","ENSRNOG00000007139","Ttpa",-3.22214629874751,-3.22225762690607,8.96453347476102,4.80472033621152e-07,5.55434568496304e-05
"1086","ENSRNOG00000042863","CP2J3_RAT",-3.21538805496458,-3.21625270865152,5.98756446122428,4.90723750528712e-07,5.62081286729447e-05
"733","ENSRNOG00000020467","Nrep",-6.65178135668789,-6.67883512683398,4.38195241074375,5.04188517980072e-07,5.72253967907382e-05
"146","ENSRNOG00000004400","Avpr1a",-5.80313133893723,-5.80724661817094,6.291898369837,5.19300076643727e-07,5.84095626747472e-05
"643","ENSRNOG00000018402","Apoc2",-3.72120135968442,-3.72147390784908,8.15967863179097,5.31672598621858e-07,5.87981019617667e-05
"481","ENSRNOG00000013925","Nox4",-5.47719138796566,-5.49750066908731,3.58129661986667,5.32731638456087e-07,5.87981019617667e-05
"139","ENSRNOG00000004298","Dpys",-3.45611145764661,-3.45638592815131,7.88847772938922,5.36882949430629e-07,5.87981019617667e-05
"638","ENSRNOG00000018287","RGD1307603",-6.5830322846143,-6.58642303012804,7.3465947933288,5.70356025824143e-07,6.15184918277366e-05
"671","ENSRNOG00000019018","Plat",4.83729683228157,4.83927397829195,6.9609434988984,5.73810614283339e-07,6.15184918277366e-05
"3","ENSRNOG00000000053","Crp",-3.7198490616708,-3.7198641724852,12.3355867959456,5.76504889374864e-07,6.15184918277366e-05
"632","ENSRNOG00000018122","TSN17_RAT",7.40210946979355,7.47060388966076,4.49953851011998,5.91561152984811e-07,6.2590177923859e-05
"323","ENSRNOG00000009788","Serpina4",-3.25680855736414,-3.25690579208913,9.1940367234246,5.97129964732156e-07,6.26484673082434e-05
"91","ENSRNOG00000002948","Abcc3",4.39676229462922,4.39902275691025,6.32485628028491,6.13047257114599e-07,6.37824583756314e-05
"668","ENSRNOG00000018937","Gstm7",-4.15712441358686,-4.15948201067385,5.45842569598351,6.31855577208134e-07,6.51960072846574e-05
"164","ENSRNOG00000005041","Crip2",-3.27574432765105,-3.27641890134308,6.41005173862232,6.52749062918474e-07,6.67997709060422e-05
"1043","ENSRNOG00000038455","Gpx2",7.08795758107932,7.12938263201587,4.88581281024869,6.60438539749274e-07,6.70371964940625e-05
"972","ENSRNOG00000032374","Paqr9",-4.67213444004985,-4.67480557023224,5.79076150410193,6.65945933009803e-07,6.7051088496995e-05
"735","ENSRNOG00000020470","Slc25a24",3.59759421336327,3.60093938001991,4.95808758005591,6.74916958828237e-07,6.74040594544677e-05
"556","ENSRNOG00000015774","Mreg",-3.57151769156807,-3.57288497652311,5.66801892764044,6.8024921836307e-07,6.74040594544677e-05
"228","ENSRNOG00000007159","Ccl2",5.9573443787854,5.98314622002527,4.44046008269222,6.89620203156679e-07,6.77945530426074e-05
"167","ENSRNOG00000005126","Pqlc3",4.83588412983856,4.84785043228516,4.40958360850266,7.17393062395253e-07,6.97524354987058e-05
"109","ENSRNOG00000003430","F1M1M6_RAT",-3.17128717356975,-3.17153795310419,7.7395514202993,7.24037262524439e-07,6.97524354987058e-05
"507","ENSRNOG00000014555","Aox4",-4.085547842813,-4.0869900808819,6.09301796711418,7.26296885449079e-07,6.97524354987058e-05
"136","ENSRNOG00000004166","D3ZEQ7_RAT",-3.86468885034632,-3.86872040057528,4.36832324017166,7.33130729252137e-07,6.98712759901751e-05
"981","ENSRNOG00000032895","Cyp4f4",-3.51941435729466,-3.51997238971879,6.92078113343772,7.49440838245798e-07,7.08846126174151e-05
"593","ENSRNOG00000016776","Extl1",-4.24978670017406,-4.25384869845034,4.74792009145441,7.68595818677698e-07,7.21497653848952e-05
"193","ENSRNOG00000005998","F1LSF2_RAT",-3.01586307010018,-3.01799794368859,4.45960467532347,8.03925913524525e-07,7.49030972414455e-05
"687","ENSRNOG00000019372","Pc",-3.12704574813775,-3.12715825988364,8.8557479823391,8.17483394640429e-07,7.56020754228575e-05
"979","ENSRNOG00000032707","Egf",-4.45080477131964,-4.46193429360929,3.43062358185685,8.28398341956565e-07,7.60481860244685e-05
"382","ENSRNOG00000011361","Slc37a4",-3.16671386922028,-3.16707456594028,7.21008183474564,8.55490074576739e-07,7.7961996942267e-05
"439","ENSRNOG00000012876","Slc6a13",-3.1540759998065,-3.15449768922323,6.97010468807347,8.69783257091849e-07,7.86901736579111e-05
"263","ENSRNOG00000008050","Stac3",-10.0485348986057,-10.1231097990483,6.38563443956572,8.83933040456378e-07,7.9394992878402e-05
"21","ENSRNOG00000000850","Apom",-2.97469796958544,-2.97494841785172,7.54818923117586,8.91139366494486e-07,7.94705356477404e-05
"748","ENSRNOG00000020834","Vwce",-3.91855216734919,-3.92303549782425,4.25512716017269,9.05615191134172e-07,8.01886926334052e-05
"50","ENSRNOG00000001806","Fetub",-3.84328622055402,-3.84332556066414,11.0756884340181,9.18450689997139e-07,8.03684937460004e-05
"416","ENSRNOG00000012142","Glyat",-4.06159392736621,-4.06222878865742,7.26494993337595,9.20520192685467e-07,8.03684937460004e-05
"170","ENSRNOG00000005278","Trhde",-4.35644638178135,-4.37005248840218,3.03215975150652,9.34644953179151e-07,8.10350155586229e-05
"353","ENSRNOG00000010549","Tspo",4.95715747518459,4.96420478791103,5.27121498352092,9.70403030442259e-07,8.35550471384248e-05
"609","ENSRNOG00000017427","Pfn2",5.12928377940654,5.13716424072555,5.28783835955135,1.07479008822757e-06,9.19092756953508e-05
"273","ENSRNOG00000008364","Cat",-3.2387622544091,-3.2387894824927,11.0141968506506,1.12000100517306e-06,9.51238948951408e-05
"368","ENSRNOG00000011019","Faah",-3.08481560443011,-3.08518712191297,7.08585074643394,1.16563756790062e-06,9.79705218314014e-05
"959","ENSRNOG00000031531","F1LYQ5_RAT",-2.98946287961214,-2.98989305141483,6.77710818313678,1.16921167423939e-06,9.79705218314014e-05
"901","ENSRNOG00000028870","Acot1",8.87751523664884,8.95626155661902,5.75030315603449,1.23927263433133e-06,0.000102779546476094
"820","ENSRNOG00000024577","Gamt",-3.08054322137852,-3.08089215710677,7.17155355518623,1.24306860375572e-06,0.000102779546476094
"749","ENSRNOG00000020836","F1LRS6_RAT",-3.22738104512497,-3.22793263208568,6.65086845693975,1.29109024281807e-06,0.000104544117951171
"982","ENSRNOG00000032917","Zfand2a",3.34303306887544,3.34369262090136,7.00529310260704,1.29275447873771e-06,0.000104544117951171
"861","ENSRNOG00000026647","Cxcl16",3.53441453363622,3.5365362108642,5.53843315933193,1.29721306637961e-06,0.000104544117951171
"78","ENSRNOG00000002753","Adam11",-5.79428488967063,-5.82468430316812,3.32000515646547,1.29790454805218e-06,0.000104544117951171
"615","ENSRNOG00000017597","F16P1_RAT",-2.96087158932552,-2.96108605471164,7.75952312193204,1.32764846814585e-06,0.000105452693427021
"154","ENSRNOG00000004601","Hao1",-2.87994493910622,-2.88008874536067,8.25740693747689,1.32964740436967e-06,0.000105452693427021
"438","ENSRNOG00000012865","Parp3",2.91545861920636,2.91607901313105,6.6439082135535,1.34740194834239e-06,0.000105452693427021
"538","ENSRNOG00000015317","Ces1f",-2.93464645923838,-2.93477887932928,8.43058756833484,1.3494071485826e-06,0.000105452693427021
"658","ENSRNOG00000018662","Amacr",-3.54550248550759,-3.54586708802298,7.56560711543529,1.3514161752762e-06,0.000105452693427021
"238","ENSRNOG00000007395","Baat",-3.46393698737572,-3.46400419047762,9.93074202559185,1.37403509496639e-06,0.000106551727705934
"760","ENSRNOG00000021130","ABCC8_RAT",-5.88835509013737,-5.99723794323386,1.45948619162283,1.39726534576173e-06,0.000107684307665649
"90","ENSRNOG00000002947","Dpt",-4.01861339763455,-4.01900051965411,7.94526360327183,1.4420052943298e-06,0.000110450528219065
"823","ENSRNOG00000024705","Rarres2",-3.30478404138073,-3.30499294216986,8.13696060827774,1.4552272927464e-06,0.000110783614328895
"610","ENSRNOG00000017428","Map1b",5.7382827091386,5.75045413028376,5.27182875038772,1.5667603172981e-06,0.000117845956610345
"625","ENSRNOG00000017976","Slco2b1",-4.13361812788915,-4.134379196997,7.07811805484717,1.56687455324928e-06,0.000117845956610345
"1061","ENSRNOG00000040120","BHMT2_RAT",-2.95858715132344,-2.95872656632952,8.37967148858079,1.62702789075441e-06,0.000121637384527358
"463","ENSRNOG00000013464","Spink3",-4.26635241633223,-4.28605065539112,2.37234767768885,1.7034294393622e-06,0.000126591169943078
"990","ENSRNOG00000033164","LOC100361724",-3.14834050003834,-3.14843664481089,9.10380187768449,1.7437898263419e-06,0.000128823763206382
"290","ENSRNOG00000008816","Gpnmb",4.82512189189946,4.82562895902183,8.90163798646875,1.77426270227809e-06,0.000130303940223188
"4","ENSRNOG00000000158","Cdo1",-4.13794330398669,-4.1381637031394,8.87684512932752,1.87146149912164e-06,0.000135983623336182
"294","ENSRNOG00000008965","Socs2",-4.07268516283975,-4.0743268034324,5.89958852825536,1.87338271636551e-06,0.000135983623336182
"102","ENSRNOG00000003260","Nr1i3",-2.8634672556879,-2.86511093367266,4.69316403949384,1.93551629569232e-06,0.000139681623998373
"648","ENSRNOG00000018487","Slc3a2",2.99277723211448,2.99290466126505,9.00081697635393,1.95624068035219e-06,0.000140365890196535
"914","ENSRNOG00000029478","Cyp4f39",-4.11054715361782,-4.11669817625582,3.98953071467668,1.97694700979636e-06,0.0001410410480989
"672","ENSRNOG00000019058","Gstm3",4.7671749176751,4.77316676227811,5.30669431222976,2.03248567719526e-06,0.000143183775726079
"405","ENSRNOG00000011861","Aadat",-3.2006823167575,-3.2010663313386,7.15114741674577,2.03908909047573e-06,0.000143183775726079
"63","ENSRNOG00000002159","Agpat9",4.56195395465464,4.58707271376162,3.12916218422885,2.04138663029571e-06,0.000143183775726079
"613","ENSRNOG00000017531","Akr1c18",-4.64972911062356,-4.68614627014222,1.81626706316012,2.08802020990536e-06,0.000144871736012052
"797","ENSRNOG00000023226","S100a10",4.90104834256329,4.90238810445615,7.57881481153197,2.08865938984135e-06,0.000144871736012052
"224","ENSRNOG00000007080","Kif12",4.32009537120156,4.32636493103367,4.80255683352802,2.10555655164762e-06,0.000145236870427185
"606","ENSRNOG00000017223","Plg",-3.32829321706929,-3.32831703325517,11.2952535185245,2.13242399924437e-06,0.000145564709718194
"374","ENSRNOG00000011200","Bhmt",-3.99192873856979,-3.99197680513453,10.9324961699158,2.13785946699743e-06,0.000145564709718194
"737","ENSRNOG00000020552","Fosl1",10.3750987821688,144269487.88478,3.11636386473101,2.14528687129738e-06,0.000145564709718194
"86","ENSRNOG00000002911","Alb",-3.67030746449489,-3.67030831784774,16.4335949940881,2.2791767543677e-06,0.000153722698858877
"236","ENSRNOG00000007378","Acox2",-3.13498417982633,-3.13516538361736,8.17553631346646,2.2901419293353e-06,0.000153722698858877
"241","ENSRNOG00000007454","Aloxe3",4.69531119634181,4.72409399088934,3.07611777808442,2.33503918544683e-06,0.000155898204440127
"291","ENSRNOG00000008902","Pon1",-3.44380451543331,-3.44388590437521,9.63444481582401,2.42732158199934e-06,0.000161197393357776
"423","ENSRNOG00000012315","Agmat",-2.59729790621357,-2.59779712505066,6.17240509746813,2.46625938891699e-06,0.000162649850593676
"1078","ENSRNOG00000042499","Tmsb10",3.87853509907971,3.8791729567165,7.60768390940274,2.47524802665586e-06,0.000162649850593676
"686","ENSRNOG00000019358","Esr1",-4.01532333480587,-4.03186758505871,2.37587180775623,2.54979024643689e-06,0.000166670844119186
"954","ENSRNOG00000031353","Ust5r",-5.86755861790186,-5.87057674516309,6.79297148621294,2.59019621818004e-06,0.000168430207208218
"392","ENSRNOG00000011517","Tnfrsf21",3.20659220777648,3.20984424623678,4.59724633699433,2.65741802336192e-06,0.000171387832472361
"838","ENSRNOG00000025444","RGD1565682",-5.40403292683253,-5.48578255754112,1.40009449671988,2.67435141937431e-06,0.000171387832472361
"457","ENSRNOG00000013290","Nrip3",4.81304925393178,4.82273282970884,4.68613286169853,2.68927554515023e-06,0.000171387832472361
"1081","ENSRNOG00000042641","LOC259246",-5.62790919437195,-5.62793629544648,13.3727467827064,2.69058992107191e-06,0.000171387832472361
"395","ENSRNOG00000011582","Rab3d",3.77043469917054,3.77270787520523,5.68399098994675,2.73177020466791e-06,0.000171858751319874
"650","ENSRNOG00000018505","Cidea",4.10082257450724,4.10479748594849,5.22748116689934,2.73488297775764e-06,0.000171858751319874
"162","ENSRNOG00000004936","Sdc2",-2.71636416427615,-2.71644962333896,8.84742980616787,2.73927845515859e-06,0.000171858751319874
"133","ENSRNOG00000004101","Mosc1",-3.53538099763298,-3.53587782262054,7.10620146553615,2.81502470767351e-06,0.000175727917376519
"400","ENSRNOG00000011637","Q7TMC0_RAT",-2.83464269284827,-2.83529523061245,6.01923485182355,2.85169623753653e-06,0.000176935440456961
"195","ENSRNOG00000006030","Ptprz1",5.50144860390835,5.54227201223088,3.37347510495682,2.86271197215107e-06,0.000176935440456961
"77","ENSRNOG00000002701","Hgd",-2.86995387885284,-2.87018944774672,7.53368492776381,2.88359304817162e-06,0.000177348074908486
